Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI
2024,12,,,PT Bank Perekonomian Rakyat Syariah Unisia Insan Indonesia,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620178,173135511658.0,81941351481.0,0.0,1004436350.0,1159500000.0,0.0,1322527242.0,39934171787.0,0.0,0.0,0.0,10490171987.0,12517473908.0,101547195226.0,0.0,828159897.0,1089151855.0,0.0,29955569148.0,0.0,35857159.0,0.0,8029539406.0,15892055935.0,6563444680.0,0.0,1900599976.0,31.33,4.23,4.32,1.52,85.91,100.71,16.51,31.33
2024,12,,,PT Bank Perekonomian Rakyat Syariah Artha Amanah Ummat,Kab. Semarang,Provinsi Jawa Tengah,620116,88329159550.0,39754596771.0,0.0,603648849.0,0.0,0.0,0.0,32189596294.0,0.0,0.0,325284830.0,1339695148.0,7875670152.0,39418757000.0,0.0,672634672.0,63597947.0,0.0,26222250748.0,4082522095.0,1182689470.0,0.0,5603306088.0,10512839468.0,4493094346.0,46659986.0,1503556292.0,18.16,4.82,5.55,2.14,83.64,149.0,13.95,18.16
2024,12,,,PT. BPRS Asad Alif,Kab. Kendal,Provinsi Jawa Tengah,620070,81712470676.0,57164421723.0,0.0,1076639929.0,0.0,0.0,0.0,9373352000.0,0.0,0.0,2169595000.0,1748167905.0,19296488164.0,30665967000.0,0.0,479763308.0,11664700.0,0.0,19221208635.0,2326994209.0,998850087.0,0.0,5737122720.0,9494875413.0,6072778332.0,10346550.0,512164326.0,20.7,4.56,4.86,0.82,85.68,130.76,23.7,20.7
2024,12,,,PT Bank Perekonomian Rakyat Syariah Gala Mitra Abadi,Kab. Grobogan,Provinsi Jawa Tengah,620063,96765376484.0,66256509575.0,0.0,9405295416.0,664685000.0,0.0,940147473.0,10125727406.0,0.0,0.0,535992773.0,11322445217.0,5111025081.0,30390685000.0,0.0,732296896.0,323166417.0,0.0,36111421101.0,4776649626.0,1012754888.0,0.0,8403012781.0,15033636191.0,7781928844.0,0.0,641878093.0,17.81,4.48,4.85,0.83,94.19,186.64,9.46,17.81
2024,12,,,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,68036838739.0,36686665501.0,3000000.0,1248469565.0,5000000.0,0.0,0.0,11533231300.0,0.0,0.0,0.0,21895756703.0,7574460601.0,23301177917.0,0.0,993161647.0,62559610.0,0.0,4795100571.0,0.0,1858965847.0,0.0,8832026628.0,11042085051.0,7386398685.0,60952404.0,1958884222.0,21.09,1.98,3.51,3.99,80.06,93.76,52.37,21.09
2024,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,54676923308.0,23415626898.0,0.0,6591622237.0,1248296000.0,0.0,0.0,5151242839.0,0.0,0.0,0.0,2596588569.0,2702052741.0,21306798299.0,0.0,2107626100.0,84542581.0,0.0,19994232677.0,2794434151.0,89068432.0,0.0,2898560097.0,4636377001.0,4974191209.0,0.0,-1122195002.0,32.33,0.79,6.11,-2.86,128.44,85.23,39.02,32.33
2024,12,,,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,107591769272.0,65670312727.0,0.0,5560892385.0,350863491.0,68983709.0,0.0,1571517505.0,0.0,0.0,1090765192.0,26183929666.0,11216101639.0,37413793500.0,0.0,897666955.0,114484867.0,0.0,17748709334.0,3355030329.0,522693762.0,0.0,9052143960.0,13451618095.0,6379700313.0,0.0,2287975880.0,22.7,9.39,10.18,2.81,78.62,97.87,11.52,22.7
2024,12,,,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,75384757545.0,40039106686.0,985435662.0,1446133348.0,423961000.0,0.0,264999979.0,9713249064.0,0.0,0.0,170000000.0,22306206023.0,5714597485.0,25583500000.0,0.0,683268718.0,163445824.0,0.0,10197913710.0,2567333293.0,551607545.0,0.0,5548166886.0,7899467609.0,4649315350.0,0.0,1131399438.0,23.79,11.0,12.0,1.99,83.8,98.65,44.67,23.79
2024,12,,,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,167990701694.0,122832960542.0,988308936.0,3042336277.0,632000000.0,0.0,125000015.0,14878404882.0,0.0,0.0,0.0,24586865193.0,8000703136.0,111367100000.0,0.0,1057521348.0,2047725063.0,0.0,8040670398.0,0.0,1593219916.0,0.0,11493036654.0,18965243337.0,12548581276.0,0.0,1172952523.0,19.36,9.73,9.73,0.95,92.54,98.99,10.67,19.36
2024,12,,,PT Bank Perekonomian Rakyat Syariah Suriyah,Kab. Cilacap,Provinsi Jawa Tengah,620086,354452123619.0,175047107521.0,100444404.0,47262564553.0,57000000.0,27428463.0,3886163873.0,61176534065.0,0.0,0.0,281416665.0,62071258426.0,14529864727.0,161791151767.0,0.0,6566977069.0,2852242270.0,0.0,71113009379.0,12216478717.0,303824420.0,0.0,23587260797.0,42439939190.0,20216220608.0,165798881.0,6289762979.0,16.79,11.37,13.12,2.42,82.57,121.68,12.26,16.79
2024,12,,,PT Bank Perekonomian Rakyat Syariah Bumi Artha Sampang,Kab. Cilacap,Provinsi Jawa Tengah,620112,108568113298.0,68819372310.0,0.0,302661667.0,0.0,0.0,8450000000.0,6814660246.0,0.0,0.0,0.0,15149479086.0,6907600469.0,63977080000.0,0.0,902475990.0,276154740.0,0.0,12894841085.0,0.0,535231307.0,0.0,6797956227.0,12463063572.0,6061002865.0,0.0,1225245377.0,22.25,7.68,8.31,1.53,89.14,98.09,12.66,22.25
2024,12,,,PT Bank Perekonomian Rakyat Syariah Bangun Arta,Kab. Cilacap,Provinsi Jawa Tengah,620195,75735548112.0,31961481758.0,0.0,6605134260.0,0.0,0.0,0.0,11939800856.0,0.0,0.0,0.0,677410671.0,35094256531.0,26707170000.0,0.0,1767630974.0,113675511.0,0.0,0.0,0.0,510606760.0,0.0,6745266976.0,8770114056.0,11732342315.0,0.0,761637179.0,30.39,15.64,18.73,1.09,106.13,68.72,22.42,30.39
2024,12,,,PT Bank Perekonomian Rakyat Syariah Buana Mitra Perwira,Kab. Purbalingga,Provinsi Jawa Tengah,620083,333646337022.0,158894738335.0,10899382354.0,5223992402.0,9968087367.0,0.0,1231250001.0,96540160316.0,0.0,0.0,400000000.0,68699460952.0,22807239689.0,159028970000.0,0.0,2663691337.0,1916351400.0,0.0,33274552460.0,18982976946.0,3553272592.0,0.0,19988992086.0,34589223509.0,17830146930.0,161897586.0,4929823828.0,15.35,6.75,7.24,1.98,80.94,93.38,26.09,15.35
2024,12,,,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,70459992697.0,12118002966.0,0.0,4112862603.0,143265000.0,0.0,777150000.0,20884571937.0,0.0,0.0,697762622.0,9830515811.0,10687747440.0,37270814000.0,0.0,606911968.0,121359536.0,0.0,4720664500.0,0.0,163075055.0,0.0,3600819804.0,5270245459.0,3056678515.0,0.0,1115593124.0,29.04,5.4,6.6,2.17,79.16,65.82,13.95,29.04
2024,12,,,PT. BPRS Ikhsanul Amal,Kab. Kebumen,Provinsi Jawa Tengah,620047,31101241925.0,17849701006.0,0.0,110791658.0,0.0,0.0,0.0,4430080056.0,0.0,0.0,738653771.0,3391546214.0,13534686305.0,6516000000.0,0.0,465751769.0,28087365.0,0.0,2599153677.0,0.0,184486674.0,0.0,1844110730.0,2591839030.0,2001571083.0,2434156.0,84489545.0,41.5,18.63,20.71,0.34,103.93,95.51,30.11,41.5
2024,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Klaten,Kab. Klaten,Provinsi Jawa Tengah,620142,260816047037.0,64396731139.0,0.0,8217155215.0,294311805.0,0.0,1775738809.0,80157747469.0,0.0,0.0,368817138.0,6507307063.0,73319887674.0,141790422000.0,0.0,1045683265.0,1584904080.0,0.0,7098181235.0,0.0,3163619369.0,0.0,16545680448.0,25805689793.0,8032435081.0,241919623.0,7518772900.0,28.74,2.18,2.31,3.55,64.35,70.34,11.23,28.74
2024,12,,,PT Bank Perekonomian Rakyat Syariah Dharma Kuwera,Kab. Klaten,Provinsi Jawa Tengah,620159,101978042511.0,59328232824.0,0.0,7548263213.0,865000000.0,0.0,0.0,12271240467.0,0.0,0.0,1234853924.0,8046938018.0,6279468115.0,49836373724.0,0.0,509313374.0,660369940.0,0.0,20688520561.0,3936610679.0,618473545.0,0.0,5916224833.0,11332097855.0,5223151005.0,0.0,1058102177.0,24.84,2.66,2.85,1.57,78.1,124.7,13.45,24.84
2024,12,,,PT Bank Perekonomian Rakyat Syariah Sukowati Sragen (Perseroda),Kab. Sragen,Provinsi Jawa Tengah,620124,440878241806.0,147523081561.0,0.0,44221034706.0,30000000.0,0.0,472222218.0,180886648016.0,0.0,0.0,5373885762.0,70514028887.0,36075654046.0,198274543694.0,0.0,10414333403.0,13020887810.0,0.0,77060732731.0,1167342000.0,2349285049.0,0.0,35986245536.0,57136642608.0,26073273678.0,0.0,9302154089.0,24.05,0.17,2.96,2.83,79.98,111.45,33.4,24.05
2024,12,,,PT Bank Perekonomian Rakyat Syariah Insan Madani,Kab. Sukoharjo,Provinsi Jawa Tengah,620154,55676980658.0,18567681822.0,0.0,0.0,0.0,0.0,0.0,25081426630.0,0.0,0.0,0.0,2559669828.0,4487858033.0,32091694060.0,0.0,171292553.0,39797101.0,0.0,7338412528.0,0.0,615110067.0,0.0,2000250411.0,4345016636.0,3250075403.0,0.0,-746143398.0,37.09,20.99,21.0,-1.42,115.37,111.52,9.19,37.09
2024,12,,,PT BPRS Artha Surya Barokah,Kota Semarang,Provinsi Jawa Tengah,620084,313916645423.0,145086484213.0,0.0,9412053652.0,3474555900.0,0.0,799170735.0,92714195515.0,0.0,0.0,381296296.0,65075176629.0,28253204004.0,172454890000.0,0.0,3549486746.0,1341045931.0,0.0,7325941371.0,0.0,8100060002.0,0.0,18556516775.0,30349716394.0,18298365874.0,186169658.0,6116998483.0,21.35,1.77,3.18,2.44,79.3,94.62,15.75,21.35
2024,12,,,PT BPRS Bina Finansia,Kota Semarang,Provinsi Jawa Tengah,620102,62533740689.0,38644909463.0,0.0,509635873.0,0.0,0.0,0.0,16543877533.0,0.0,0.0,1104508772.0,0.0,16332507544.0,22334246442.0,0.0,286732335.0,390910287.0,0.0,14788189318.0,0.0,385893092.0,0.0,4206465891.0,6677235298.0,3942163202.0,0.0,699346223.0,,,3.84,3.93,0.31,,,
2024,12,,,PT. BPRS Mitra Harmoni Kota Semarang,Kota Semarang,Provinsi Jawa Tengah,620151,70334049303.0,42519588575.0,0.0,759538400.0,0.0,475531200.0,440000000.0,8586007317.0,0.0,0.0,0.0,4397403692.0,8257413259.0,22757000000.0,0.0,1319282500.0,124744649.0,0.0,22772317408.0,2281691199.0,387956375.0,0.0,6051851515.0,9718628243.0,6997983898.0,0.0,838656904.0,37.17,13.05,14.6,1.66,91.91,167.84,13.22,37.17
2024,12,,,PT Bank Perekonomian Rakyat Syariah Kedung Arto,Kota Semarang,Provinsi Jawa Tengah,620191,370088520092.0,230752324501.0,0.0,6433996026.0,0.0,0.0,0.0,53497736270.0,0.0,0.0,117999996.0,50173558158.0,6886338686.0,215020287377.0,0.0,1993180293.0,1480202516.0,0.0,69250000000.0,1447054888.0,866890836.0,0.0,24125082767.0,42708882491.0,24060518020.0,0.0,4538804486.0,18.31,4.7,4.98,1.63,88.75,106.84,12.8,18.31
2024,12,,,PT Bank Perekonomian Rakyat Syariah Dana Mulia,Kota Surakarta/Solo,Provinsi Jawa Tengah,620122,38932763093.0,19531853684.0,0.0,5901750398.0,13500000.0,0.0,0.0,10539907935.0,0.0,0.0,0.0,4026529640.0,9368268801.0,21145283374.0,0.0,1026173877.0,27083019.0,0.0,3921224476.0,0.0,828373040.0,0.0,1869679082.0,3848924432.0,4062546937.0,0.0,-6431897898.0,-1.11,23.87,27.94,-16.52,136.97,93.57,2.26,-1.11
2024,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Bahari,Kota Tegal,Provinsi Jawa Tengah,620174,214738259656.0,106602297274.0,0.0,32363688600.0,0.0,0.0,1608631476.0,30154480486.0,0.0,0.0,0.0,18947342767.0,987617040.0,79058000000.0,0.0,5127765866.0,647416399.0,0.0,57083305036.0,25197254787.0,856962080.0,0.0,21529296848.0,35091380012.0,21693413634.0,73511420.0,1366531956.0,27.84,7.69,9.98,0.93,94.57,94.18,13.55,27.84
2024,12,,,PT Bank Perekonomian Rakyat Syariah Dana Amanah Surakarta,Kota Surakarta/Solo,Provinsi Jawa Tengah,620125,208624919566.0,75860381731.0,6740984399.0,9190530408.0,3765006952.0,0.0,33271445.0,43435854668.0,0.0,0.0,494054309.0,13257835834.0,31749174969.0,72802354612.0,0.0,2111032561.0,493087878.0,0.0,38584609327.0,31672942866.0,4244236929.0,0.0,10611548736.0,18368468522.0,7380779476.0,0.0,3546029470.0,15.59,1.96,3.0,2.48,77.78,118.01,6.54,15.59
2024,12,,,PT Bank Perekonomian Rakyat Syariah Central Syariah Utama,Kota Surakarta/Solo,Provinsi Jawa Tengah,620137,106306106486.0,43319866697.0,0.0,38489129787.0,26220000.0,27069212.0,0.0,5595226771.0,0.0,0.0,48194237.0,25491817741.0,4379539055.0,32477500000.0,0.0,2176553198.0,2487901428.0,0.0,32071617817.0,0.0,299304737.0,0.0,4352486694.0,7896975409.0,3763036748.0,0.0,1112154327.0,23.11,1.72,3.77,1.16,87.41,140.62,16.96,23.11
2024,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Khazanah,Kota Surakarta/Solo,Provinsi Jawa Tengah,620171,276732274694.0,107871385834.0,0.0,10071911722.0,1525000000.0,0.0,0.0,103311104019.0,0.0,0.0,0.0,24336385747.0,7071860006.0,131191787237.0,0.0,11261191404.0,506837227.0,0.0,43734196015.0,28720338993.0,5357145230.0,0.0,17410220096.0,32156552188.0,20459461931.0,130546001.0,4010638196.0,27.4,0.92,3.97,1.95,87.02,137.01,10.96,27.4
2024,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,100408679243.0,48053774272.0,0.0,1163037171.0,1399719840.0,0.0,4110232860.0,20452607399.0,0.0,0.0,0.0,30387972562.0,35799277050.0,20114004000.0,0.0,2037769092.0,41380768.0,0.0,1269311197.0,0.0,523266027.0,0.0,8204825174.0,9465760206.0,9462223916.0,0.0,-509971567.0,22.35,13.13,15.35,-0.5,104.86,87.11,10.95,22.35
2024,12,,,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,66535318438.0,11068794054.0,0.0,0.0,36722815891.0,0.0,0.0,7983231536.0,0.0,0.0,2273811724.0,1844495396.0,25811430084.0,23832100000.0,0.0,1910505038.0,145824781.0,0.0,11621623953.0,0.0,154178167.0,0.0,6608912319.0,7660218032.0,7630685103.0,0.0,-865536885.0,12.87,18.31,21.24,-1.3,100.51,108.33,11.82,12.87
2024,12,,,PT Bank Perekonomian Rakyat Syariah Baktimakmur Indah,Kab. Sidoarjo,Provinsi Jawa Timur,620022,136934953143.0,45925923747.0,0.0,8668569808.0,2813000000.0,0.0,0.0,35338535495.0,0.0,0.0,6764629300.0,6729591087.0,70618010851.0,26420300000.0,0.0,4605836651.0,154566711.0,0.0,4171546578.0,0.0,2972045335.0,0.0,9076183878.0,10729232523.0,12565246243.0,0.0,-2440788634.0,30.86,33.33,37.97,-1.79,120.63,89.44,24.86,30.86
2024,12,,,PT. BPRS Asri Madani Nusantara,Kab. Jember,Provinsi Jawa Timur,620033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT Bank Perekonomian Rakyat Syariah Annisa Mukti,Kab. Sidoarjo,Provinsi Jawa Timur,620135,18190451323.0,10766287825.0,0.0,0.0,0.0,0.0,0.0,2550554660.0,0.0,0.0,0.0,0.0,3338285729.0,5270200000.0,0.0,314492690.0,120769993.0,0.0,2301712271.0,0.0,532316177.0,0.0,2437008196.0,3016311455.0,2330674252.0,9563980.0,327031820.0,57.48,6.61,8.43,2.12,88.47,154.69,35.52,57.48
2024,12,,,PT Bank Perekonomian Rakyat Syariah Unawi Barokah,Kab. Sidoarjo,Provinsi Jawa Timur,620155,17236657607.0,10704060361.0,0.0,1372057057.0,0.0,0.0,0.0,1781377600.0,0.0,0.0,0.0,212661323.0,2761615313.0,1114111000.0,0.0,110127713.0,30481838.0,0.0,8701821031.0,0.0,227504358.0,0.0,1305262970.0,1663655977.0,1193438249.0,6983398.0,259405303.0,47.05,5.61,5.95,2.23,83.93,338.95,41.64,47.05
2024,12,,,PT Bank Perekonomian Rakyat Syariah Lantabur Tebuireng,Kab. Jombang,Provinsi Jawa Timur,620098,362975841929.0,130993672150.0,0.0,11871252631.0,4126648049.0,0.0,0.0,79909382432.0,0.0,0.0,3569638633.0,5564415425.0,155725108803.0,159678775000.0,0.0,6756655316.0,1960497670.0,0.0,4313908819.0,0.0,2209029900.0,0.0,24132861295.0,36246593387.0,16955330022.0,197057444.0,7260320813.0,14.11,15.63,18.14,2.62,75.96,70.69,11.98,14.11
2024,12,,,PT Bank Perekonomian Rakyat Syariah Sampang Perseroda,Kab. Sampang,Provinsi Jawa Timur,620166,255450882430.0,95597227799.0,0.0,1471397223.0,39996039748.0,0.0,629219987.0,47814910636.0,0.0,0.0,4551105998.0,63289981638.0,33038576.0,45479695470.0,0.0,889312281.0,243993504.0,0.0,44762957277.0,67169495147.0,1163413752.0,0.0,12226770761.0,21463301919.0,15365211402.0,42413844.0,1654139922.0,24.14,3.25,3.29,1.83,82.63,84.08,26.34,24.14
2024,12,,,PT BPRS Al Hidayah,Kab. Pasuruan,Provinsi Jawa Timur,620072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT Bank Perekonomian Rakyat Syariah Sarana Prima Mandiri,Kab. Pamekasan,Provinsi Jawa Timur,620127,77522338008.0,21832657328.0,0.0,0.0,5208359709.0,1.0,27351086517.0,435744261.0,0.0,0.0,0.0,23813666688.0,1252749568.0,30103001000.0,0.0,1145877433.0,0.0,0.0,7670530499.0,0.0,1314489782.0,0.0,489901178.0,2259310908.0,5612568010.0,0.0,-442280061.0,22.53,38.16,39.86,-0.61,107.91,101.5,13.59,22.53
2024,12,,,PT. BPRS Ummu,Kab. Pasuruan,Provinsi Jawa Timur,620074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT. BPRS Jabal Tsur,Kab. Pasuruan,Provinsi Jawa Timur,620103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT BPRS Bumi Rinjani Probolinggo,Kab. Probolinggo,Provinsi Jawa Timur,620105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT Bank Perekonomian Rakyat Syariah Bhakti Sumekar Perseroda,Kab. Sumenep,Provinsi Jawa Timur,620085,1088136827063.0,501311895075.0,3664931014.0,8592590394.0,101024046575.0,1931953656.0,10339820668.0,15431488000.0,0.0,0.0,0.0,278003417670.0,9085531974.0,544484692169.0,0.0,19164952459.0,6184705053.0,0.0,3000000000.0,25099361223.0,14431714665.0,0.0,71625082060.0,108431064943.0,63480225882.0,0.0,11070275061.0,41.56,7.25,9.99,1.41,85.61,77.64,52.27,41.56
2024,12,,,PT BPRS Bhakti Haji,Kab. Malang,Provinsi Jawa Timur,620048,12620066129.0,4639059216.0,0.0,1183950427.0,0.0,0.0,0.0,5987659327.0,0.0,0.0,0.0,899363179.0,1106313667.0,2007000000.0,0.0,121894139.0,38208659.0,0.0,3484982888.0,0.0,72565978.0,0.0,1350112203.0,1600525626.0,825750837.0,11741295.0,394502253.0,56.98,8.19,9.17,4.21,63.32,95.39,26.87,56.98
2024,12,,,PT Bank Perekonomian Rakyat Syariah Bumi Rinjani Kepanjen,Kab. Malang,Provinsi Jawa Timur,620106,76246530287.0,48764115664.0,0.0,357969266.0,0.0,569863434.0,0.0,1631712371.0,0.0,0.0,100000000.0,2211825771.0,16594332656.0,38911225000.0,0.0,2900099000.0,267754825.0,0.0,6505668476.0,0.0,1333100146.0,0.0,9789455234.0,13865961999.0,9385921096.0,44432000.0,1381130228.0,22.17,8.58,13.11,2.34,89.36,99.64,28.5,22.17
2024,12,,,PT Bank Perekonomian Rakyat Syariah Al Hijrah Thayibah,Kab. Malang,Provinsi Jawa Timur,620198,70504127449.0,8550933416.0,0.0,4367424610.0,0.0,0.0,28630365312.0,226782111.0,0.0,0.0,0.0,310523862.0,29903183219.0,29835162590.0,0.0,322182113.0,270043588.0,0.0,0.0,0.0,294241577.0,0.0,3080254616.0,4073464595.0,2664823610.0,0.0,1284162613.0,30.36,2.6,2.87,3.25,71.62,69.57,47.43,30.36
2024,12,,,PT Bank Perekonomian Rakyat Syariah Daya Artha Mentari,Kab. Pasuruan,Provinsi Jawa Timur,620056,22428310770.0,11905384579.0,0.0,3774770157.0,255089663.0,0.0,418172827.0,486947739.0,0.0,0.0,312000000.0,2606811523.0,8530345485.0,5339500000.0,0.0,286795843.0,4551280.0,0.0,2576094509.0,0.0,245005063.0,0.0,2173431444.0,2445617214.0,2955759008.0,1848368.0,72086337.0,28.83,8.2,9.9,0.36,98.97,88.39,31.79,28.83
2024,12,,,PT Bank Perekonomian Rakyat Syariah Artha Pamenang,Kab. Kediri,Provinsi Jawa Timur,620147,58005882993.0,29756065854.0,0.0,8475868381.0,0.0,0.0,0.0,6873558639.0,0.0,0.0,0.0,2137349375.0,4073264862.0,40001949600.0,0.0,1501615082.0,281754382.0,0.0,64166132.0,0.0,2309368820.0,0.0,8110148580.0,10619957733.0,7932584704.0,42364567.0,1432476405.0,27.63,9.14,12.02,2.97,87.97,97.47,62.08,27.63
2024,12,,,PT Bank Perekonomian Rakyat Syariah Rahma Syariah,Kab. Kediri,Provinsi Jawa Timur,620150,20672365036.0,8255721685.0,0.0,1553620579.0,0.0,0.0,255000000.0,6670939606.0,0.0,0.0,0.0,4148613102.0,0.0,7856300000.0,0.0,532685387.0,161192498.0,0.0,0.0,0.0,392786882.0,0.0,2604650818.0,2963700050.0,2742330554.0,11400000.0,397763583.0,63.0,8.18,11.68,2.19,88.12,83.99,29.55,63.0
2024,12,,,PT Bank Perekonomian Rakyat Syariah Tunas Artha Jaya Abadi,Kab. Kediri,Provinsi Jawa Timur,620200,84668294387.0,24652837000.0,0.0,17554454582.0,0.0,0.0,0.0,12004070966.0,0.0,0.0,0.0,0.0,22863243490.0,47495500000.0,0.0,1877408083.0,424723999.0,0.0,0.0,0.0,2150673039.0,0.0,10867356828.0,14546093289.0,11032077450.0,0.0,1147001517.0,31.92,6.04,8.85,1.69,91.17,77.2,25.03,31.92
2024,12,,,PT BPRS Magetan (Perseroda),Kab. Magetan,Provinsi Jawa Timur,620165,69920905537.0,44797245212.0,0.0,2547791150.0,0.0,0.0,8443721926.0,0.0,0.0,0.0,133333200.0,15957447056.0,920237768.0,27268860000.0,0.0,1481479372.0,402275794.0,0.0,5500000000.0,0.0,823481935.0,0.0,5896176909.0,7186915224.0,5178575529.0,0.0,1063993234.0,39.07,13.23,15.85,1.63,79.86,82.01,24.7,39.07
2024,12,,,PT Bank Perekonomian Rakyat Syariah Kabupaten Ngawi Perseroda,Kab. Ngawi,Provinsi Jawa Timur,620183,209800716661.0,136876346063.0,0.0,5254091780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100442822712.0,319760847.0,35230830000.0,0.0,1141338943.0,838162763.0,0.0,42940664094.0,0.0,3540378038.0,0.0,16183334208.0,19059574760.0,11882046019.0,0.0,4782790152.0,39.35,0.17,0.32,3.66,65.65,104.51,32.91,39.35
2024,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Babadan,Kab. Ponorogo,Provinsi Jawa Timur,620073,65984459691.0,39701945122.0,0.0,0.0,54727356.0,0.0,1174556400.0,7110995500.0,0.0,0.0,122500000.0,17894042006.0,0.0,16607362500.0,0.0,1174776691.0,615045265.0,0.0,9336696676.0,8585307944.0,161630366.0,0.0,6715780033.0,7801071238.0,9860234142.0,7689973.0,505146226.0,34.99,5.97,7.77,1.03,1.57,91.64,41.19,34.99
2024,12,,,PT BPRS Bumi Rinjani,Kota Batu,Provinsi Jawa Timur,620109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT. BPRS Jabal Nur Tebuireng,Kota Surabaya,Provinsi Jawa Timur,620114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT BPRS Mojo Artho Kota Mojokerto Perseroda,Kota Mojokerto,Provinsi Jawa Timur,620160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT BPRS Bumi Rinjani Malang,Kota Malang,Provinsi Jawa Timur,620078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Mentari Sejahtera,Kab. Ponorogo,Provinsi Jawa Timur,620180,48201534027.0,10221888523.0,0.0,180196363.0,8964072962.0,0.0,130000000.0,4545000000.0,0.0,0.0,0.0,25368124313.0,724354306.0,13661450000.0,0.0,145253052.0,21915335.0,0.0,539401404.0,0.0,165603686.0,0.0,3863254547.0,4206686430.0,7141488560.0,5146725.0,143206253.0,24.05,27.71,28.03,0.3,97.0,60.47,9.92,24.05
2024,12,,,PT. BPRS Safir,Kota Bengkulu,Provinsi Bengkulu,620090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,,,PT Bank Perekonomian Rakyat Syariah Madinah,Kab. Lamongan,Provinsi Jawa Timur,620139,21231639896.0,11375925937.0,0.0,0.0,250000000.0,0.0,0.0,4089984473.0,0.0,0.0,0.0,1269570064.0,7933688577.0,2576500000.0,0.0,720080648.0,77250037.0,0.0,1500000000.0,0.0,1102348077.0,0.0,2626715620.0,3094188480.0,3389440010.0,0.0,-322580307.0,61.24,16.21,20.06,-1.55,109.06,116.46,36.47,61.24
2024,12,,,PT Bank Perekonomian Rakyat Syariah Situbondo,Kab. Situbondo,Provinsi Jawa Timur,620081,22741377834.0,9685644565.0,0.0,818208290.0,0.0,280866152.0,0.0,1708468300.0,0.0,0.0,1749941000.0,2021980447.0,4751130741.0,7204350000.0,0.0,563896056.0,134117825.0,0.0,1505738793.0,0.0,257746978.0,0.0,2107117769.0,2798670722.0,2736640654.0,0.0,-295078432.0,69.04,27.11,30.97,-1.07,104.38,95.81,75.53,69.04
2024,12,,,PT. BPRS Hareukat,Kab. Aceh Besar,Provinsi NAD,620003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
