Tahun,Bulan,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI,Latitude,Longitude
2012,12,PT Bank Perekonomian Rakyat Syariah Berkah Dana Fadhlillah (Perseroda),Kab. Kampar,Provinsi Riau,620060,15992096.0,9613854.0,0.0,15750.0,334404.0,0.0,157067.0,0.0,,0.0,,810273.0,11406148.0,821100.0,854943.0,,16378.0,0.0,224374.0,0.0,,,2130026.0,2762491.0,2936840.0,0.0,-803156.0,20.0,31.35,,-5.2,,61.15,5964342.0,,0.8689938830957369,101.2803342082979
2012,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH AL MAKMUR,Kota Payakumbuh,Provinsi Sumatera Barat,620132,40967461.0,25862360.0,0.0,0.0,0.0,0.0,0.0,2411175.0,,0.0,,10750517.0,1109461.0,20117357.0,257258.0,,160718.0,0.0,6143509.0,0.0,,,4622185.0,7203573.0,3903602.0,0.0,639240.0,9.67,0.45,,2.71,,74.62,11102088.0,,-0.2305304689386322,100.63568358146692
2012,12,PT Bank Perekonomian Rakyat Syariah Patriot Bekasi Perseroda,Kota Bekasi,Provinsi Jawa Barat,620108,28610813.0,13973279.0,0.0,4890530.0,346419.0,0.0,0.0,303900.0,,0.0,,3614091.0,1076065.0,10408900.0,5914792.0,,7024.0,0.0,3650645.0,0.0,,,2923112.0,3810420.0,7513617.0,0.0,-4651795.0,52.31,53.88,,-19.79,,0.0,10418934.0,,-6.2278728540382104,107.00170463692426
2012,12,PT BPRS Barakah Nawaitul Ikhlas,Kota Solok,Provinsi Sumatera Barat,620123,5757376.0,4082401.0,0.0,192925.0,4750.0,0.0,0.0,0.0,,0.0,,3469.0,2411778.0,952700.0,29231.0,,12865.0,0.0,35953.0,1691742.0,,,661974.0,978476.0,621660.0,0.0,36281.0,16.34,3.21,,0.7,,84.26,1140935.0,,-0.8090450252633046,100.6628003414127
2012,12,PT Bank Perekonomian Rakyat Syariah Aman Syariah,Kab. Lampung Timur,Provinsi Lampung,620173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Syarikat Madani,Kota Batam,Provinsi Kep. Riau,620121,57322580.0,43042814.0,0.0,3375448.0,3576170.0,0.0,0.0,85000.0,,0.0,,0.0,4921837.0,20369297.0,282517.0,,1038496.0,0.0,22391419.0,0.0,,,7790325.0,10721952.0,5657520.0,0.0,1734789.0,17.61,1.45,,3.62,,198.01,5013977.0,,1.1025924305431083,104.04282617621487
2012,12,PT Bank Perekonomian Rakyat Syariah Hijra Alami,Wil. Kota Jakarta Selatan,Provinsi DKI Jakarta,620138,10901661.0,6189152.0,0.0,722893.0,0.0,0.0,0.0,1746500.0,,0.0,,641934.0,89441.0,5959344.0,49891.0,,26378.0,0.0,2154908.0,0.0,,,1618264.0,2396552.0,1118475.0,0.0,501767.0,20.83,7.26,,5.43,,114.0,1971944.0,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Indo Timur,Kota Makassar,Provinsi Sulawesi Selatan,620010,12376795.0,463687.0,0.0,0.0,0.0,0.0,33060.0,0.0,,0.0,,8238042.0,1464178.0,1225000.0,34301.0,,7122.0,0.0,0.0,0.0,,,667877.0,753521.0,360674.0,0.0,295703.0,44.59,4.17,,1.82,,4.55,11836460.0,,-5.143550328284089,119.4138433249748
2012,12,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.553534544317955,107.7543397767086
2012,12,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.916774443100237,106.9293590384548
2012,12,PT Bank Perekonomian Rakyat Syariah Insan Madani,Kab. Sukoharjo,Provinsi Jawa Tengah,620154,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93,7.72,,1.38,,77.75,,,-7.980423788495279,112.63614303338588
2012,12,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.752673980908147,111.02119203015354
2012,12,PT Bank Perekonomian Rakyat Syariah Amanah Insan Cita,Kab. Deli Serdang,Provinsi Sumatera Utara,620145,6194304.0,4469830.0,0.0,0.0,0.0,115777.0,181000.0,0.0,,0.0,,773670.0,0.0,3491600.0,67523.0,,25102.0,0.0,176139.0,0.0,,,770651.0,1092974.0,753890.0,0.0,16761.0,39.04,0.81,,0.93,,79.75,1193977.0,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Mitra Agro Usaha,Kota Bandar Lampung,Provinsi Lampung,620169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.443193541153916,105.2697528392836
2012,12,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.17,4.15,,3.12,,80.1,,,-7.448909227338186,109.32815980963753
2012,12,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,38100898.0,27422661.0,0.0,143194.0,50000.0,0.0,33000.0,0.0,,0.0,,6766488.0,0.0,11750785.0,265514.0,,90290.0,0.0,15908411.0,0.0,,,3474416.0,5829025.0,2728129.0,0.0,637533.0,18.19,0.55,,1.92,,84.0,9915191.0,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Almadinah Tasikmalaya Perseroda,Kota Tasikmalaya,Provinsi Jawa Barat,620156,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51,0.11,,0.97,,89.72,,,-7.3283420052585,108.22977779026246
2012,12,PT BPRS Al Hidayah,Kab. Pasuruan,Provinsi Jawa Timur,620072,14051386.0,5497261.0,0.0,0.0,0.0,0.0,5998500.0,389700.0,,0.0,,0.0,3678310.0,2206000.0,179669.0,,39048.0,0.0,7130356.0,61200.0,,,2644446.0,3683850.0,2388032.0,0.0,278328.0,7.1,3.44,,3.21,,3.23,1443010.0,,-7.64945314625638,112.90608207619024
2012,12,PT Bank Perekonomian Rakyat Syariah Amanah Insani,Kab. Bekasi,Provinsi Jawa Barat,620066,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.79,7.41,,2.4,,81.49,,,-6.204349585324721,107.17320288461552
2012,12,PT Bank Perekonomian Rakyat Syariah Alwadiah,Kota Tasikmalaya,Provinsi Jawa Barat,620037,16882167.0,12945743.0,0.0,0.0,0.0,0.0,23862.0,1402911.0,,0.0,,4905.0,3134285.0,9071669.0,267688.0,,247687.0,0.0,1158783.0,0.0,,,2739601.0,3458762.0,1480794.0,0.0,1257907.0,29.93,4.67,,7.45,,107.52,2310597.0,,-7.31950171379176,108.2182123272616
2012,12,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,11449978.0,5030251.0,0.0,0.0,21000.0,0.0,111130.0,4376142.0,,0.0,,2922784.0,168941.0,4106200.0,264450.0,,7799.0,0.0,2714661.0,0.0,,,2304134.0,2828387.0,1762696.0,12831.0,436250.0,17.08,8.01,,5.28,,159.28,1794381.0,,-6.770220705556133,111.02002545693522
2012,12,PT Bank Perekonomian Rakyat Syariah Serambi Mekah,Kota Langsa,Provinsi NAD,620152,3064798.0,909947.0,0.0,2781.0,0.0,0.0,111500.0,0.0,,0.0,,1553760.0,0.0,62000.0,19295.0,,3858.0,0.0,1299275.0,0.0,,,284602.0,321216.0,632208.0,0.0,-286017.0,8.46,3.22,,-12.0,,51.92,1397988.0,,4.466232402810879,97.97539511921892
2012,12,PT Bank Perekonomian Rakyat Syariah Metro Madani,Kota Metro,Provinsi Lampung,620091,58236108.0,31917134.0,0.0,65654.0,2087323.0,0.0,2559876.0,94444.0,,0.0,,14318960.0,1266562.0,17545535.0,364312.0,,88978.0,0.0,17921623.0,1330167.0,,,7121823.0,11102329.0,4604560.0,0.0,2070083.0,14.33,1.47,,4.82,,65.55,19337390.0,,-5.109743260376518,105.31422432780674
2012,12,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.440480384054677,109.32329819176095
2012,12,PT Bank Perekonomian Rakyat Syariah Adeco,Kota Langsa,Provinsi NAD,620141,7529948.0,3829052.0,0.0,0.0,0.0,0.0,261000.0,0.0,,0.0,,353689.0,844869.0,774500.0,95076.0,,4109.0,0.0,2276604.0,83333.0,,,905629.0,1282310.0,798572.0,0.0,102311.0,53.0,10.35,,1.36,,79.64,1982612.0,,4.464710385925349,97.9655777382901
2012,12,PT. BPRS Jabal Tsur,Kab. Pasuruan,Provinsi Jawa Timur,620103,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,4.5,,42.07,,29.37,,,-7.642622137527749,112.90214649056595
2012,12,PT Bank Perekonomian Rakyat Syariah Bobato Lestari,Kota Tidore Kepulauan,Provinsi Maluku Utara,620179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6690346107462076,127.44399032218512
2012,12,PT Bank Perekonomian Rakyat Syariah Rahmah Hijrah Agung,Kota Lhokseumawe,Provinsi NAD,620049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.44,,0.0,,0.0,,,5.1766961991986555,97.14916447763574
2012,12,PT Bank Perekonomian Rakyat Syariah Daya Artha Mentari,Kab. Pasuruan,Provinsi Jawa Timur,620056,16527664.0,9614788.0,0.0,1516289.0,9869.0,0.0,419911.0,92675.0,,0.0,,1386876.0,5459933.0,1275300.0,332169.0,,3949.0,0.0,6383793.0,0.0,,,2475902.0,3455108.0,1912934.0,14527.0,504731.0,13.82,8.91,,3.92,,84.02,3319890.0,,-7.654596803987085,112.9133678475593
2012,12,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,19986866.0,14945294.0,0.0,1090401.0,61600.0,0.0,521500.0,860000.0,,0.0,,2453726.0,16100.0,13920400.0,95061.0,,25163.0,0.0,1460899.0,0.0,,,1470401.0,3034326.0,1085247.0,0.0,354400.0,16.43,0.14,,2.29,,0.0,2361335.0,,-7.437522556194236,109.32557212705542
2012,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,4683617.0,2777674.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,587418.0,2504.0,2784000.0,19689.0,,26904.0,0.0,551617.0,0.0,,,440200.0,617702.0,1143431.0,0.0,-703231.0,24.0,1.74,,-15.01,,60.05,1199443.0,,-6.930306124913997,107.60122007641682
2012,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,4683617.0,2777674.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,587418.0,2504.0,2784000.0,19689.0,,26904.0,0.0,551617.0,0.0,,,440200.0,617702.0,1143431.0,0.0,-703231.0,24.0,1.74,,-15.01,,60.05,1199443.0,,-6.605274910968337,106.787676963878
2012,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,11616466.0,3528012.0,30053.0,253768.0,145209.0,44364.0,0.0,2409623.0,,0.0,,2187069.0,63347.0,3087000.0,59341.0,,15896.0,0.0,5037916.0,38717.0,,,1294125.0,2019912.0,1138099.0,0.0,141023.0,18.9,4.08,,14.58,,53.85,4626856.0,,-7.445092454041309,109.33485862481956
2012,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,38181391.0,286287.0,0.0,29905713.0,0.0,0.0,212625.0,0.0,,0.0,,6178719.0,897515.0,7802267.0,299557.0,,574737.0,0.0,17268171.0,0.0,,,5338568.0,7974137.0,3094424.0,0.0,2140359.0,16.83,1.07,,5.61,,96.02,7614077.0,,-6.926057921061269,107.60382508821964
2012,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,38181391.0,286287.0,0.0,29905713.0,0.0,0.0,212625.0,0.0,,0.0,,6178719.0,897515.0,7802267.0,299557.0,,574737.0,0.0,17268171.0,0.0,,,5338568.0,7974137.0,3094424.0,0.0,2140359.0,16.83,1.07,,5.61,,96.02,7614077.0,,-6.5950591985824625,106.79485467015364
2012,12,PT Bank Perekonomian Rakyat Syariah Barkah Gemadana,Kab. Banjar,Provinsi Kalimantan Selatan,620013,31862228.0,17168524.0,0.0,28667.0,9000.0,0.0,100000.0,988400.0,,0.0,,101789.0,14203684.0,11621300.0,245782.0,,286233.0,0.0,845269.0,0.0,,,2229976.0,3868989.0,1788917.0,33945.0,1158388.0,22.95,5.37,,5.07,,60.65,11498408.0,,-0.6588763736841944,101.48260796449918
2012,12,PT Bank Perekonomian Rakyat Syariah Bangun Arta,Kab. Cilacap,Provinsi Jawa Tengah,620195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.720557123602994,109.02471707185968
2012,12,PT BPRS Bhakti Haji,Kab. Malang,Provinsi Jawa Timur,620048,3606189.0,1547857.0,0.0,167002.0,580.0,0.0,0.0,448500.0,,0.0,,22038.0,2554878.0,353000.0,16608.0,,6908.0,0.0,4154.0,0.0,,,558056.0,651103.0,433150.0,2960.0,101004.0,28.0,5.22,,2.8,,62.9,1296841.0,,-7.991553338452736,112.64203778122696
2012,12,PT Bank Perekonomian Rakyat Syariah Dharma Kuwera,Kab. Klaten,Provinsi Jawa Tengah,620159,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7,,0.0,,0.0,,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Artha Pamenang,Kab. Kediri,Provinsi Jawa Timur,620147,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01,2.26,,7.25,,82.96,,,-7.81422235884534,112.0257736866079
2012,12,PT Bank Perekonomian Rakyat Syariah Tengku Chiek Dipante,Kab. Pidie,Provinsi NAD,620025,6792553.0,4651659.0,0.0,0.0,0.0,0.0,306952.0,0.0,,0.0,,15123.0,1611707.0,2548500.0,206770.0,,17569.0,0.0,1804859.0,50000.0,,,629275.0,1172840.0,946623.0,0.0,-323900.0,13.0,16.79,,-12.0,,106.14,1460720.0,,3.7476617007670936,96.82987163456816
2012,12,PT Bank Perekonomian Rakyat Syariah Taman Indah Darussalam,Kota Banda Aceh,Provinsi NAD,620158,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.17,9.25,,-13.17,,101.23,,,5.544809666796793,95.3231595660368
2012,12,PT Bank Perekonomian Rakyat Syariah Al Hijrah Thayibah,Kab. Malang,Provinsi Jawa Timur,620198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.974001944706607,112.6341027425821
2012,12,PT Bank Perekonomian Rakyat Syariah Hikmah Wakilah,Kota Banda Aceh,Provinsi NAD,620046,19076575.0,9841014.0,0.0,0.0,0.0,0.0,1803000.0,0.0,,0.0,,24873.0,5427577.0,8248500.0,170463.0,,0.0,0.0,2397680.0,200000.0,,,2662310.0,3490962.0,2162962.0,0.0,496511.0,24.0,7.34,,2.6,,80.78,6860904.0,,5.543176806651055,95.31537211187955
2012,12,PT Bank Perekonomian Rakyat Syariah Manfaatsyariah,Kab. Kutai Kartanegara,Provinsi Kalimantan Timur,620014,9277484.0,6040210.0,0.0,0.0,0.0,0.0,463027.0,0.0,,0.0,,6873580.0,0.0,332000.0,858757.0,,13512.0,0.0,38211.0,1289528.0,,,1489687.0,1928634.0,1853836.0,0.0,-385874.0,13.0,31.54,,-4.0,,111.0,2766822.0,,-0.4108304755501372,116.98709494185226
2012,12,PT Bank Perekonomian Rakyat Syariah Almabrur Klaten,Kab. Klaten,Provinsi Jawa Tengah,620142,13591692.0,7613661.0,0.0,1316567.0,0.0,57550.0,351389.0,963500.0,,0.0,,428.0,3866801.0,7000494.0,93629.0,,58021.0,0.0,1425192.0,0.0,,,1307177.0,2278847.0,916136.0,0.0,349258.0,12.0,6.09,,3.48,,76.52,3111185.0,,,
2012,12,PT. BPRS Ikhsanul Amal,Kab. Kebumen,Provinsi Jawa Tengah,620047,9966906.0,5350011.0,0.0,0.0,0.0,0.0,70833.0,682904.0,,0.0,,0.0,5147286.0,2018800.0,210650.0,,3461.0,0.0,918685.0,577911.0,,,1955757.0,2434810.0,1825578.0,4232.0,156019.0,19.16,13.25,,1.93,,68.06,3551068.0,,-7.7499614325424,109.74028135566994
2012,12,PT Bank Perekonomian Rakyat Syariah Bumi Rinjani Kepanjen,Kab. Malang,Provinsi Jawa Timur,620106,23589990.0,16333706.0,0.0,426631.0,0.0,0.0,0.0,1976500.0,,0.0,,0.0,4415686.0,10244450.0,264618.0,,74663.0,0.0,5709666.0,0.0,,,3944423.0,6034276.0,2578268.0,34715.0,1134001.0,14.89,2.93,,7.2,,84.25,3636031.0,,-7.986689742538544,112.63775505887186
2012,12,PT Bank Perekonomian Rakyat Syariah Rahma Syariah,Kab. Kediri,Provinsi Jawa Timur,620150,5212137.0,2686509.0,0.0,0.0,0.0,0.0,1310165.0,0.0,,0.0,,1698684.0,0.0,1991542.0,42084.0,,76939.0,0.0,40492.0,0.0,,,920935.0,1138028.0,1255946.0,0.0,-338100.0,39.62,9.96,,-6.68,,78.45,872855.0,,-7.821654764489613,112.02781200727956
2012,12,PT Bank Perekonomian Rakyat Syariah Gowata,Kab. Gowa,Provinsi Sulawesi Selatan,620065,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.17,,0.0,,0.0,,,-5.225938686460566,120.0079553182381
2012,12,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.483143805876312,110.21226325844997
2012,12,PT Bank Perekonomian Rakyat Syariah Rahmania Dana Sejahtera,Kab. Aceh Jeumpa/Bireuen,Provinsi NAD,620148,3864899.0,2593268.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,158839.0,108227.0,1528500.0,4833.0,,32496.0,0.0,1231387.0,0.0,,,402914.0,519353.0,486819.0,0.0,-83282.0,29.0,4.89,,-2.15,,68.14,960961.0,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Khairan Inti Amanah,Kab. Parimo/Banggai,Provinsi Sulawesi Tengah,620188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,12,PT BPRS Kota Juang Perseroda,Kab. Aceh Jeumpa/Bireuen,Provinsi NAD,620144,2735172.0,2099083.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1148618.0,162162.0,48664.0,,2318.0,0.0,866331.0,0.0,,,566964.0,792184.0,565839.0,0.0,-1587.0,30.64,8.47,,-0.05,,76.82,562748.0,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Botani Bina Rahmah,Kab. Bogor,Provinsi Jawa Barat,620061,10539873.0,6571692.0,0.0,0.0,63977.0,75833.0,1265546.0,0.0,,0.0,,2069516.0,0.0,4537500.0,152819.0,,110413.0,0.0,1328726.0,82625.0,,,1422140.0,2100924.0,1146769.0,0.0,256255.0,24.79,4.8,,2.53,,112.13,2042436.0,,-6.546441998522415,106.99684935942706
2012,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bandung,Provinsi Jawa Barat,620161,4683617.0,2777674.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,587418.0,2504.0,2784000.0,19689.0,,26904.0,0.0,551617.0,0.0,,,440200.0,617702.0,1143431.0,0.0,-703231.0,24.0,1.74,,-15.01,,60.05,1199443.0,,-6.930306124913997,107.60122007641682
2012,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bandung,Provinsi Jawa Barat,620161,4683617.0,2777674.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,587418.0,2504.0,2784000.0,19689.0,,26904.0,0.0,551617.0,0.0,,,440200.0,617702.0,1143431.0,0.0,-703231.0,24.0,1.74,,-15.01,,60.05,1199443.0,,-6.605274910968337,106.787676963878
2012,12,PT Bank Pembiayaan Rakyat Syariah Gayo Perseroda,Kab. Aceh Tengah,Provinsi NAD,620120,11344264.0,9184633.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1079.0,3929220.0,1173000.0,99890.0,,23457.0,0.0,81869.0,0.0,,,1620720.0,2058151.0,1502028.0,3020.0,103039.0,0.0,10.02,,0.0,,0.0,989124.0,,,
2012,12,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.918139601318028,107.60647461822626
2012,12,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.600064385549815,106.7999819599572
2012,12,PT Bank Perekonomian Rakyat Syariah Suriyah,Kab. Cilacap,Provinsi Jawa Tengah,620086,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28,2.86,,2.81,,112.8,,,-7.720360645096571,109.02261136336097
2012,12,PT Bank Perekonomian Rakyat Syariah Arthaaceh Sejahtera,Kota Banda Aceh,Provinsi NAD,620192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.548455343437354,95.3146280603469
2012,12,PT BPRS Mitra Amanah,Kota Palangkaraya,Provinsi Kalimantan Tengah,620170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.20055455187618,113.91600497570754
2012,12,PT BPRS Bumi Rinjani Probolinggo,Kab. Probolinggo,Provinsi Jawa Timur,620105,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71,12.11,,0.41,,2.63,,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.45,2.46,,0.4,,84.68,,,-7.1749772829692935,112.65847748596217
2012,12,PT Bank Perekonomian Rakyat Syariah Sampang Perseroda,Kab. Sampang,Provinsi Jawa Timur,620166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.177646641310815,113.22928610732424
2012,12,PT BPRS Bumi Rinjani,Kota Batu,Provinsi Jawa Timur,620109,9208917.0,5818936.0,0.0,0.0,0.0,0.0,0.0,2231240.0,,0.0,,0.0,1413875.0,5298200.0,142263.0,,17303.0,0.0,964075.0,0.0,,,1282280.0,2132118.0,897393.0,8850.0,305074.0,18.95,8.43,,4.09,,71.26,889754.0,,-7.86392956395291,112.52576707537388
2012,12,PT Bank Perekonomian Rakyat Syariah Tulen Amanah,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,620009,8028524.0,6202010.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2487364.0,1984500.0,63024.0,,70109.0,0.0,842775.0,0.0,,,1304529.0,1739000.0,593807.0,0.0,716491.0,35.0,6.2,,8.92,,119.91,1308604.0,,-8.70747522600701,116.25948057531416
2012,12,PT Bank Perekonomian Rakyat Syariah Baktimakmur Indah,Kab. Sidoarjo,Provinsi Jawa Timur,620022,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.81,2.38,,3.98,,88.55,,,,
2012,12,PT. BANK PEREKONOMIAN RAKYAT SYARIAH PNM PATUH BERAMAL AMALI,Kota Mataram,Provinsi Nusa Tenggara Barat,620021,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.96,2.9,,7.28,,74.31,,,-8.58389278031459,116.11057126739846
2012,12,PT Bank Perekonomian Rakyat Syariah Annisa Mukti,Kab. Sidoarjo,Provinsi Jawa Timur,620135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07,,0.0,,0.0,,,,
2012,12,PT Bank Perekonomian Rakyat Syariah Arsa Sejahtera,Kota Batu,Provinsi Jawa Timur,620079,17698766.0,11369312.0,0.0,0.0,0.0,0.0,0.0,1855000.0,,0.0,,0.0,578137.0,7972400.0,107962.0,,20228.0,0.0,7474417.0,0.0,,,1567281.0,3122597.0,1038071.0,13257.0,453584.0,10.61,3.11,,34.88,,187.69,3129895.0,,-7.8807671610865775,112.532451265561
2012,12,PT Bank Perekonomian Rakyat Syariah Amanah Rabbaniah,Kab. Bandung,Provinsi Jawa Barat,620002,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17,9.94,,3.24,,82.58,,,-6.981512329239818,107.54983972422548
2012,12,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,22858151.0,7439998.0,0.0,122927.0,2913610.0,0.0,490911.0,661112.0,,0.0,,8682489.0,790456.0,4530450.0,169003.0,,68747.0,0.0,1371382.0,2500000.0,,,2011902.0,2347937.0,1494226.0,0.0,538195.0,31.43,4.49,,2.94,,83.04,8837354.0,,-7.248497572190274,112.74359015261464
2012,12,PT Bank Perekonomian Rakyat Syariah Madinah,Kab. Lamongan,Provinsi Jawa Timur,620139,4848858.0,3366204.0,0.0,0.0,0.0,0.0,0.0,662000.0,,0.0,,327161.0,1842983.0,1528000.0,66321.0,,30972.0,0.0,9117.0,0.0,,,1004738.0,1160783.0,721657.0,2836.0,274609.0,23.09,3.9,,6.6,,108.92,726279.0,,-7.123303358568694,112.40966669736945
2012,12,PT Bank Perekonomian Rakyat Syariah Situbondo,Kab. Situbondo,Provinsi Jawa Timur,620081,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.13,5.62,,5.99,,72.42,,,-7.702911353591342,113.9806037668517
2012,12,PT Bank Perekonomian Rakyat Syariah Lantabur Tebuireng,Kab. Jombang,Provinsi Jawa Timur,620098,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.13,,2.91,,85.82,,,-7.593963133811971,112.26493196168056
2012,12,PT Bank Perekonomian Rakyat Syariah Nurul Ikhwan,Kab. Polewali Mandar,Provinsi Sulawesi Barat,620045,924501.0,919699.0,0.0,0.0,24613.0,0.0,0.0,0.0,,0.0,,4356.0,317255.0,0.0,310852.0,,5583.0,0.0,266379.0,0.0,,,253603.0,271092.0,189677.0,0.0,55438.0,43.61,34.7,,4.24,,153.14,245799.0,,-3.4069455429190376,119.31879018370128
2012,12,PT Bank Perekonomian Rakyat Syariah Tunas Artha Jaya Abadi,Kab. Kediri,Provinsi Jawa Timur,620200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.816904745358005,112.01148890547412
