Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI
2020,12,,,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,131339133.0,19552475.0,0.0,66367726.0,3255000.0,0.0,500000.0,325000.0,0.0,0.0,0.0,12709200.0,11566086.0,48934400.0,570590.0,849045.0,2284068.0,0.0,6300000.0,22844798.0,2800457.0,0.0,24047611.0,28671870.0,15747902.0,243758.0,7547065.0,28.18,1.74,,7.78,62.89,73.1,52.76,28.18
2020,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,25731870.0,16102061.0,0.0,865163.0,0.0,22100.0,0.0,0.0,0.0,0.0,458667.0,2285796.0,913779.0,8842946.0,65169.0,137665.0,279552.0,0.0,6676733.0,0.0,1539431.0,0.0,2712678.0,3917623.0,4167050.0,0.0,-871825.0,46.0,18.0,,-4.0,119.0,92.0,35.0,46.0
2020,12,,,PT BPRS SHADIQ AMANAH,Kota Cimahi,Provinsi Jawa Barat,620019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Daarul Hayat,Kota Cimahi,Provinsi Jawa Barat,620035,15795647.0,6569216.0,0.0,856224.0,977702.0,0.0,289778.0,999742.0,0.0,0.0,144375.0,4519637.0,2360825.0,5580474.0,63758.0,42153.0,13831.0,0.0,250000.0,0.0,18922.0,0.0,1011971.0,1273305.0,1138884.0,0.0,8191.0,64.82,2.7,,0.23,76.0,77.8,62.31,64.82
2020,12,,,PT Bank Perekonomian Rakyat Syariah Albarokah,Kota Depok,Provinsi Jawa Barat,620053,14350157.0,7940829.0,0.0,664238.0,37539.0,0.0,257914.0,1312180.0,0.0,0.0,199967.0,58629.0,1366871.0,6457518.0,44577.0,281423.0,102560.0,0.0,0.0,0.0,2220656.0,0.0,1417230.0,2035096.0,1531709.0,0.0,196490.0,72.44,25.53,,1.03,87.2,86.93,17.87,72.44
2020,12,,,PT Bank Perekonomian Rakyat Syariah Alhijrah Amanah,Kota Depok,Provinsi Jawa Barat,620062,36556498.0,20808286.0,0.0,1516146.0,738471.0,524.0,0.0,7899072.0,0.0,0.0,514883.0,3511695.0,119298.0,11503937.0,182843.0,636237.0,289923.0,0.0,13934907.0,3000000.0,63784.0,0.0,2285742.0,4437572.0,2484138.0,0.0,119427.0,23.01,6.56,,0.35,95.49,96.6,38.02,23.01
2020,12,,,PT Bank Perekonomian Rakyat Syariah Alsalaam Amal Salman,Kota Depok,Provinsi Jawa Barat,620101,334568927.0,175830390.0,3015860.0,4461926.0,416286.0,0.0,7427994.0,5864016.0,0.0,0.0,0.0,16672583.0,0.0,0.0,1531440.0,1705518.0,754481.0,0.0,0.0,0.0,6476858.0,265485197.0,38306998.0,56804651.0,37242480.0,0.0,2509536.0,26.91,2.02,,1.01,61.67,70.1,8.04,26.91
2020,12,,,PT Bank Perekonomian Rakyat Syariah Hasanah Mandiri,Kota Depok,Provinsi Jawa Barat,620006,98504352.0,67800531.0,6496908.0,3041996.0,1691151.0,0.0,707591.0,0.0,0.0,0.0,0.0,685357.0,5205866.0,55180408.0,381661.0,1015456.0,248811.0,0.0,17200326.0,4080042.0,4064185.0,0.0,5127871.0,11290698.0,5978648.0,0.0,903091.0,32.9,2.39,,0.87,93.08,96.72,17.6,32.9
2020,12,,,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Almadinah Tasikmalaya Perseroda,Kota Tasikmalaya,Provinsi Jawa Barat,620156,36369355.0,23780787.0,0.0,1256381.0,16782.0,0.0,0.0,1437446.0,0.0,0.0,0.0,5776413.0,5727166.0,8434050.0,166703.0,212073.0,20196.0,0.0,4000000.0,0.0,422256.0,0.0,3677198.0,4718716.0,3621915.0,0.0,418604.0,80.16,5.42,,1.58,88.2,132.85,36.82,80.16
2020,12,,,PT Bank Perekonomian Rakyat Syariah Alwadiah,Kota Tasikmalaya,Provinsi Jawa Barat,620037,43024847.0,32162054.0,0.0,0.0,0.0,0.0,23862.0,4415000.0,0.0,0.0,0.0,1494399.0,8375255.0,17900088.0,136701.0,935371.0,75219.0,0.0,1700000.0,6401608.0,357943.0,0.0,3532551.0,5873418.0,3694451.0,0.0,462579.0,17.84,4.21,,1.28,86.4,124.2,7.28,17.84
2020,12,,,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,48095587.0,21670816.0,0.0,329622.0,0.0,0.0,700000.0,5887223.0,0.0,0.0,310557.0,18650386.0,3930278.0,16743500.0,119997.0,35749.0,64027.0,0.0,807328.0,541333.0,300401.0,0.0,4211549.0,5777523.0,3204542.0,0.0,1057560.0,31.37,4.67,,2.89,77.02,70.35,47.72,31.37
2020,12,,,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,66540175.0,39743497.0,0.0,683476.0,517956.0,43700.0,0.0,1101876.0,0.0,0.0,980744.0,22775966.0,3321601.0,21002844.0,185997.0,371871.0,81629.0,0.0,4549538.0,6090966.0,170956.0,0.0,5641527.0,7944144.0,4482961.0,0.0,1385744.0,33.22,4.57,,2.33,84.02,89.63,59.06,33.22
2020,12,,,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,107427672.0,73168872.0,0.0,2301788.0,8500.0,0.0,3054000.0,2893000.0,0.0,0.0,0.0,17293850.0,214528.0,76980350.0,384759.0,927.0,279334.0,0.0,1326666.0,0.0,969765.0,0.0,6868612.0,13339649.0,5584783.0,0.0,1344093.0,25.0,8.2,,1.65,85.24,86.17,21.31,25.0
2020,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,12462928.0,5965117.0,0.0,451680.0,90262.0,0.0,0.0,2491248.0,0.0,0.0,0.0,2506867.0,2693400.0,4224095.0,0.0,94195.0,11973.0,0.0,2077554.0,0.0,18588.0,0.0,676407.0,1114416.0,1548595.0,0.0,-422073.0,14.15,9.12,,-37.1,141.22,74.24,21.58,14.15
2020,12,,,PT Bank Perekonomian Rakyat Syariah Bangun Arta,Kab. Cilacap,Provinsi Jawa Tengah,620195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Bumi Artha Sampang,Kab. Cilacap,Provinsi Jawa Tengah,620112,45463890.0,22172943.0,0.0,147574.0,0.0,0.0,8605277.0,735000.0,0.0,0.0,338198.0,12544825.0,2299520.0,19016700.0,87197.0,433228.0,243897.0,0.0,4187251.0,254462.0,177692.0,0.0,4552227.0,6526606.0,4003117.0,0.0,667063.0,34.63,8.18,,1.97,84.08,93.5,35.02,34.63
2020,12,,,PT Bank Perekonomian Rakyat Syariah Suriyah,Kab. Cilacap,Provinsi Jawa Tengah,620086,205821956.0,110467158.0,87000.0,12716816.0,75000.0,0.0,5599394.0,29828765.0,0.0,0.0,2076500.0,53283379.0,3355909.0,96880622.0,617957.0,988311.0,2107659.0,0.0,23608484.0,8778784.0,22394.0,0.0,13484910.0,23644529.0,11902122.0,0.0,2096086.0,17.61,3.9,,1.36,82.09,85.63,40.86,17.61
2020,12,,,PT Bank Perekonomian Rakyat Syariah Gala Mitra Abadi,Kab. Grobogan,Provinsi Jawa Tengah,620063,43774671.0,21672971.0,0.0,2954907.0,163195.0,0.0,264320.0,13632732.0,0.0,0.0,0.0,5592632.0,831369.0,19184775.0,1004.0,97184.0,194570.0,0.0,13209611.0,0.0,244022.0,0.0,4516156.0,7099454.0,2884249.0,0.0,1700395.0,17.39,2.76,,61.77,64.0,93.29,24.53,17.39
2020,12,,,PT. BPRS Ikhsanul Amal,Kab. Kebumen,Provinsi Jawa Tengah,620047,24442205.0,13938624.0,0.0,83357.0,0.0,0.0,0.0,4690844.0,0.0,0.0,375707.0,785489.0,10408159.0,6167800.0,34354.0,152777.0,14642.0,0.0,1114661.0,1344439.0,283813.0,0.0,1704103.0,2567393.0,1759256.0,3855.0,150140.0,44.2,5.05,,0.7,92.58,107.78,24.58,44.2
2020,12,,,PT. BPRS Asad Alif,Kab. Kendal,Provinsi Jawa Tengah,620070,35750850.0,21276044.0,0.0,432692.0,0.0,0.0,0.0,5254202.0,0.0,0.0,657988.0,710464.0,9614104.0,10750800.0,1943.0,64574.0,12446.0,0.0,9559490.0,0.0,556612.0,0.0,3304151.0,4914948.0,3388020.0,10000.0,467939.0,22.24,1.95,,1.62,83.47,90.1,22.26,22.24
2020,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Klaten,Kab. Klaten,Provinsi Jawa Tengah,620142,75294991.0,16129067.0,0.0,2185117.0,0.0,0.0,1381749.0,4750034.0,0.0,0.0,1311200.0,30708.0,16087739.0,50072180.0,0.0,0.0,319776.0,0.0,2055336.0,0.0,286922.0,0.0,1942039.0,3254434.0,2090878.0,0.0,354572.0,17.69,1.7,,1.11,96.86,37.55,25.29,17.69
2020,12,,,PT Bank Perekonomian Rakyat Syariah Dharma Kuwera,Kab. Klaten,Provinsi Jawa Tengah,620159,46892491.0,30821037.0,0.0,404409.0,196915.0,0.0,663072.0,6073493.0,0.0,0.0,1096492.0,3295392.0,2845898.0,24757144.0,179655.0,191811.0,362126.0,0.0,8459028.0,221184.0,385904.0,0.0,2951942.0,5422543.0,3376781.0,0.0,206315.0,19.06,5.57,,0.59,89.55,96.95,16.64,19.06
2020,12,,,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,32344490.0,10304890.0,0.0,23687.0,34400.0,0.0,0.0,16070856.0,0.0,0.0,905238.0,4914920.0,0.0,8332050.0,0.0,268776.0,29304.0,0.0,15726442.0,0.0,197219.0,0.0,1962584.0,3987559.0,3074928.0,0.0,-297248.0,19.18,8.65,,-0.99,110.05,91.23,24.85,19.18
2020,12,,,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,21845291.0,7217446.0,0.0,3849759.0,15833.0,0.0,916000.0,3293790.0,0.0,0.0,303125.0,2325914.0,2669149.0,12554707.0,62284.0,49055.0,45008.0,0.0,907800.0,0.0,132956.0,0.0,1424174.0,2304944.0,1599593.0,0.0,336759.0,33.13,5.27,,3.58,72.27,82.85,37.44,33.13
2020,12,,,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,39902627.0,22239731.0,0.0,48030.0,36100.0,0.0,0.0,7854436.0,0.0,0.0,0.0,12360401.0,1151725.0,11899368.0,141371.0,203735.0,22448.0,0.0,6104508.0,1583330.0,1076780.0,0.0,5304889.0,6785701.0,4572599.0,30121.0,1001532.0,29.98,4.44,,3.29,78.92,82.19,50.41,29.98
2020,12,,,PT Bank Perekonomian Rakyat Syariah Buana Mitra Perwira,Kab. Purbalingga,Provinsi Jawa Tengah,620083,185464803.0,106561915.0,0.0,6151749.0,910320.0,0.0,0.0,24216892.0,0.0,0.0,1050000.0,54857459.0,13719409.0,67578920.0,716058.0,627401.0,482024.0,0.0,21875860.0,9590405.0,1405271.0,0.0,12268415.0,19809071.0,9513463.0,0.0,3410936.0,16.91,5.75,,2.66,71.69,82.23,52.72,16.91
2020,12,,,PT Bank Perekonomian Rakyat Syariah Artha Amanah Ummat,Kab. Semarang,Provinsi Jawa Tengah,620116,37205889.0,15664714.0,0.0,948003.0,170000.0,0.0,0.0,7736808.0,0.0,0.0,0.0,554403.0,7110186.0,15391100.0,104388.0,182250.0,37387.0,0.0,6558172.0,2130544.0,391945.0,0.0,2409973.0,4606760.0,2437462.0,6037.0,209042.0,27.86,2.47,,0.65,90.65,82.79,33.43,27.86
2020,12,,,PT Bank Perekonomian Rakyat Syariah Sukowati Sragen (Perseroda),Kab. Sragen,Provinsi Jawa Tengah,620124,234877224.0,99290774.0,0.0,29714850.0,33324.0,0.0,3113972.0,40017900.0,0.0,0.0,4408205.0,36279719.0,15193102.0,97164762.0,891299.0,1328772.0,3248865.0,0.0,36442434.0,13250000.0,2841754.0,0.0,15808976.0,27592208.0,11342398.0,0.0,4308184.0,37.96,4.9,,2.56,81.1,100.88,94.02,37.96
2020,12,,,PT Bank Perekonomian Rakyat Syariah Insan Madani,Kab. Sukoharjo,Provinsi Jawa Tengah,620154,61501097.0,24346576.0,0.0,0.0,0.0,0.0,500000.0,17913999.0,0.0,0.0,0.0,3000501.0,4269233.0,35011257.0,238335.0,4325.0,275552.0,0.0,8480953.0,0.0,700558.0,0.0,2406381.0,5373984.0,2908124.0,0.0,758096.0,33.73,7.74,,1.6,78.14,84.24,11.87,33.73
2020,12,,,PT BPRS Artha Surya Barokah,Kota Semarang,Provinsi Jawa Tengah,620084,145947123.0,48322243.0,0.0,2208738.0,1242197.0,0.0,1005721.0,47103798.0,0.0,0.0,826396.0,43855335.0,1808793.0,73889070.0,540374.0,1564159.0,430702.0,0.0,3736606.0,0.0,2032246.0,0.0,8695840.0,14257243.0,9704619.0,73621.0,2321480.0,29.14,2.0,,2.11,75.09,83.55,27.51,29.14
2020,12,,,PT BPRS Bina Finansia,Kota Semarang,Provinsi Jawa Tengah,620102,33739606.0,22266149.0,0.0,1214367.0,0.0,0.0,0.0,938713.0,0.0,0.0,1212825.0,0.0,8952221.0,18602473.0,0.0,374270.0,237571.0,0.0,1328317.0,0.0,222867.0,0.0,2419473.0,4214357.0,2888236.0,0.0,13213.0,24.78,9.62,,0.09,114.3,88.62,11.91,24.78
2020,12,,,PT Bank Perekonomian Rakyat Syariah Kedung Arto,Kota Semarang,Provinsi Jawa Tengah,620191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT. BPRS Mitra Harmoni Kota Semarang,Kota Semarang,Provinsi Jawa Tengah,620151,40149818.0,30715699.0,0.0,965265.0,0.0,0.0,1348807.0,0.0,0.0,0.0,0.0,1817887.0,2551710.0,14008800.0,0.0,902477.0,184528.0,0.0,13974470.0,0.0,73202.0,0.0,3195679.0,5512417.0,4083304.0,0.0,-20776.0,42.57,5.71,,-0.05,100.28,102.09,24.81,42.57
2020,12,,,PT Bank Perekonomian Rakyat Syariah Central Syariah Utama,Kota Surakarta/Solo,Provinsi Jawa Tengah,620137,33800178.0,23472772.0,0.0,2268091.0,87723.0,23982.0,0.0,367695.0,0.0,0.0,67687.0,1911811.0,5479.0,18190000.0,0.0,915987.0,53221.0,0.0,10237607.0,0.0,110200.0,0.0,1068291.0,2009802.0,2554169.0,0.0,-1520941.0,27.1,8.54,,-5.83,234.89,133.15,18.19,27.1
2020,12,,,PT Bank Perekonomian Rakyat Syariah Dana Amanah Surakarta,Kota Surakarta/Solo,Provinsi Jawa Tengah,620125,53927470.0,14889310.0,37688.0,9074596.0,486695.0,0.0,72660.0,12446533.0,0.0,0.0,984563.0,5546763.0,2002255.0,16771375.0,154100.0,614537.0,36597.0,0.0,24086103.0,0.0,187720.0,0.0,2539100.0,5191424.0,2598652.0,0.0,272213.0,16.37,3.11,,0.72,88.57,155.03,40.32,16.37
2020,12,,,PT Bank Perekonomian Rakyat Syariah Dana Mulia,Kota Surakarta/Solo,Provinsi Jawa Tengah,620122,59271119.0,35517288.0,0.0,8456142.0,28720.0,0.0,0.0,986579.0,0.0,0.0,0.0,6010713.0,11305041.0,23738954.0,163867.0,434338.0,46516.0,0.0,8871228.0,0.0,2034403.0,0.0,4857249.0,7828815.0,4008556.0,2500.0,1529151.0,25.98,6.37,,2.84,79.57,109.58,15.64,25.98
2020,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Khazanah,Kota Surakarta/Solo,Provinsi Jawa Tengah,620171,196813525.0,106546741.0,0.0,143299.0,0.0,0.0,0.0,47341312.0,0.0,0.0,0.0,16848227.0,3155854.0,87710361.0,741696.0,1686092.0,4278876.0,0.0,30172822.0,0.0,3126142.0,30228812.0,18788304.0,32111507.0,12982185.0,158245.0,5928972.0,17.42,0.85,,4.31,69.1,91.62,69.03,17.42
2020,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Bahari,Kota Tegal,Provinsi Jawa Tengah,620174,164749737.0,97985113.0,0.0,0.0,5833.0,0.0,2119600.0,25918216.0,0.0,0.0,0.0,15735508.0,303721.0,55969000.0,665079.0,891282.0,2739283.0,0.0,28124844.0,33636364.0,1263778.0,0.0,21243797.0,32266810.0,11270590.0,297550.0,9139546.0,24.63,1.17,,7.75,48.73,94.21,30.37,24.63
2020,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,91478745.0,50871163.0,0.0,1145172.0,1138363.0,0.0,4302307.0,17339793.0,0.0,0.0,0.0,26298731.0,34098218.0,17801250.0,320290.0,301452.0,32646.0,0.0,880067.0,0.0,1413509.0,0.0,7729169.0,9107333.0,8113279.0,0.0,189336.0,23.95,8.11,,1.61,97.79,95.65,13.04,23.95
2020,12,,,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,67139436.0,28653079.0,0.0,20324.0,17411717.0,0.0,0.0,10700382.0,0.0,0.0,0.0,1099166.0,24273140.0,31354784.0,247618.0,252979.0,192431.0,0.0,5871241.0,0.0,98145.0,0.0,6576779.0,7806077.0,7950125.0,0.0,-1301885.0,11.14,30.34,,-0.16,114.66,84.95,11.71,11.14
2020,12,,,PT. BPRS Asri Madani Nusantara,Kab. Jember,Provinsi Jawa Timur,620033,20610949.0,21109217.0,0.0,318087.0,588143.0,0.0,175105.0,99222.0,0.0,0.0,0.0,593.0,6009394.0,8259813.0,0.0,4108354.0,281141.0,0.0,3550000.0,584698.0,115738.0,0.0,-342599.0,785384.0,5546300.0,0.0,-5744206.0,22.0,48.61,,-20.94,6.0,88.44,22.04,22.0
2020,12,,,PT Bank Perekonomian Rakyat Syariah Lantabur Tebuireng,Kab. Jombang,Provinsi Jawa Timur,620098,240544710.0,130335940.0,0.0,6270191.0,3230239.0,0.0,79000.0,35502863.0,0.0,0.0,5580315.0,5336236.0,105169762.0,92578288.0,677913.0,1292244.0,1155932.0,0.0,7258906.0,0.0,2865665.0,0.0,18176593.0,26339917.0,11562713.0,173314.0,6590294.0,23.98,7.66,,3.11,71.0,86.38,22.54,23.98
2020,12,,,PT Bank Perekonomian Rakyat Syariah Artha Pamenang,Kab. Kediri,Provinsi Jawa Timur,620147,50211606.0,32355155.0,0.0,4251611.0,0.0,0.0,0.0,2534133.0,0.0,0.0,0.0,1511678.0,4333712.0,34503700.0,176619.0,270138.0,239341.0,0.0,0.0,0.0,1493449.0,0.0,7765462.0,10850145.0,7508361.0,33207.0,1464280.0,27.36,4.37,,3.47,86.76,97.01,71.72,27.36
2020,12,,,PT Bank Perekonomian Rakyat Syariah Rahma Syariah,Kab. Kediri,Provinsi Jawa Timur,620150,8197052.0,3282095.0,0.0,54319.0,0.0,0.0,792363.0,1690351.0,0.0,0.0,0.0,3690813.0,0.0,1072000.0,26706.0,31836.0,12713.0,0.0,25059.0,0.0,76904.0,0.0,1123541.0,1167946.0,819348.0,0.0,388961.0,62.24,6.05,,4.91,87.57,71.77,50.24,62.24
2020,12,,,PT Bank Perekonomian Rakyat Syariah Tunas Artha Jaya Abadi,Kab. Kediri,Provinsi Jawa Timur,620200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Madinah,Kab. Lamongan,Provinsi Jawa Timur,620139,27958050.0,13468101.0,0.0,0.0,0.0,0.0,0.0,5662000.0,0.0,0.0,0.0,1256574.0,11853755.0,7756233.0,103211.0,126489.0,54849.0,0.0,750000.0,0.0,590320.0,0.0,3401051.0,4133066.0,3224287.0,8219.0,301171.0,42.68,6.81,,1.29,90.17,88.5,35.1,42.68
2020,12,,,PT BPRS Magetan (Perseroda),Kab. Magetan,Provinsi Jawa Timur,620165,44157190.0,29086889.0,0.0,284578.0,0.0,0.0,3725817.0,0.0,0.0,0.0,310416.0,8913576.0,1036083.0,15744310.0,178095.0,334006.0,127803.0,0.0,750000.0,0.0,503099.0,0.0,5066442.0,5117706.0,5427081.0,0.0,1400156.0,63.26,2.74,,3.38,76.39,128.81,25.03,63.26
2020,12,,,PT BPRS Bhakti Haji,Kab. Malang,Provinsi Jawa Timur,620048,6556776.0,2289863.0,0.0,176311.0,0.0,0.0,0.0,574851.0,0.0,0.0,100000.0,1986296.0,1004553.0,1863600.0,14765.0,0.0,2756.0,0.0,0.0,0.0,17902.0,0.0,389287.0,431747.0,777679.0,0.0,-328981.0,73.28,2.62,,-5.02,154.93,101.58,67.14,73.28
2020,12,,,PT Bank Perekonomian Rakyat Syariah Al Hijrah Thayibah,Kab. Malang,Provinsi Jawa Timur,620198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Bumi Rinjani Kepanjen,Kab. Malang,Provinsi Jawa Timur,620106,67022972.0,45216802.0,0.0,277208.0,0.0,0.0,0.0,4039585.0,0.0,0.0,0.0,2680368.0,13318178.0,33347350.0,249706.0,1365491.0,128023.0,0.0,1754281.0,2355942.0,2936388.0,0.0,9487824.0,13254635.0,7922075.0,67219.0,2102441.0,23.98,7.1,,4.16,74.18,94.37,82.02,23.98
2020,12,,,PT Bank Perekonomian Rakyat Syariah Kabupaten Ngawi Perseroda,Kab. Ngawi,Provinsi Jawa Timur,620183,31855004.0,23183853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637695.0,0.0,3045000.0,141743.0,0.0,23530.0,0.0,4000000.0,0.0,65871.0,0.0,2231242.0,2231242.0,1682245.0,0.0,1075236.0,164.0,0.01,,4.22,61.54,75.56,20.16,164.0
2020,12,,,PT Bank Perekonomian Rakyat Syariah Sarana Prima Mandiri,Kab. Pamekasan,Provinsi Jawa Timur,620127,88294574.0,22501668.0,0.0,59996.0,7104058.0,0.0,42657956.0,1256938.0,0.0,0.0,0.0,13927935.0,163762.0,48507490.0,0.0,406609.0,107690.0,0.0,17681800.0,1388880.0,592206.0,0.0,930487.0,6127036.0,6330278.0,0.0,-5286170.0,13.67,14.44,,-5.99,101.81,106.52,32.05,13.67
2020,12,,,PT BPRS Al Hidayah,Kab. Pasuruan,Provinsi Jawa Timur,620072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Daya Artha Mentari,Kab. Pasuruan,Provinsi Jawa Timur,620056,16396678.0,8674111.0,0.0,1704743.0,326621.0,0.0,1838130.0,257700.0,0.0,0.0,189700.0,1030528.0,6539935.0,4179500.0,703.0,175540.0,5887.0,0.0,1153800.0,333333.0,67243.0,0.0,1389911.0,1731997.0,2194721.0,0.0,86448.0,22.57,15.26,,0.6,95.35,96.7,15.3,22.57
2020,12,,,PT. BPRS Jabal Tsur,Kab. Pasuruan,Provinsi Jawa Timur,620103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT. BPRS Ummu,Kab. Pasuruan,Provinsi Jawa Timur,620074,16722440.0,5326531.0,0.0,0.0,0.0,0.0,0.0,557722.0,0.0,0.0,0.0,7089343.0,963924.0,755000.0,30468.0,6042.0,6673.0,0.0,0.0,0.0,7102366.0,0.0,1195403.0,1271595.0,3024344.0,0.0,-1192738.0,10.06,15.04,,-7.13,220.76,66.8,116.55,10.06
2020,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Babadan,Kab. Ponorogo,Provinsi Jawa Timur,620073,45685209.0,33620239.0,0.0,0.0,4200.0,0.0,4067074.0,0.0,0.0,0.0,0.0,115646.0,20873748.0,11063483.0,28954.0,474288.0,11330.0,0.0,6420208.0,0.0,202850.0,0.0,3640613.0,5604076.0,3656998.0,16619.0,545758.0,21.68,4.73,,1.19,87.34,97.97,28.49,21.68
2020,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Mentari Sejahtera,Kab. Ponorogo,Provinsi Jawa Timur,620180,33319184.0,10461325.0,0.0,42917.0,0.0,0.0,0.0,805000.0,0.0,0.0,0.0,10675220.0,33078.0,15133500.0,56062.0,0.0,15935.0,0.0,0.0,0.0,167139.0,0.0,2653699.0,3052948.0,1650940.0,25973.0,1012055.0,38.56,0.13,,4.1,42.3,43.82,40.22,38.56
2020,12,,,PT BPRS Bumi Rinjani Probolinggo,Kab. Probolinggo,Provinsi Jawa Timur,620105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,,,PT Bank Perekonomian Rakyat Syariah Sampang Perseroda,Kab. Sampang,Provinsi Jawa Timur,620166,70656368.0,37046116.0,0.0,983569.0,252529.0,0.0,1163680.0,5813061.0,0.0,0.0,5320858.0,15187048.0,0.0,14275579.0,449.0,42016.0,152888.0,0.0,21551002.0,0.0,344542.0,0.0,3832005.0,7015975.0,6841351.0,0.0,-2422694.0,37.56,3.93,,-3.46,175.85,88.72,42.73,37.56
2020,12,,,PT Bank Perekonomian Rakyat Syariah Annisa Mukti,Kab. Sidoarjo,Provinsi Jawa Timur,620135,17053833.0,9447012.0,0.0,0.0,0.0,0.0,0.0,2172933.0,0.0,0.0,0.0,0.0,1844627.0,6452081.0,74264.0,76802.0,68608.0,0.0,1452384.0,642889.0,634138.0,0.0,2295772.0,2976374.0,2150529.0,4692.0,347209.0,68.32,0.48,,2.23,89.14,83.89,32.83,68.32
2020,12,,,PT Bank Perekonomian Rakyat Syariah Baktimakmur Indah,Kab. Sidoarjo,Provinsi Jawa Timur,620022,154111274.0,56816543.0,0.0,1021003.0,0.0,0.0,0.0,63498053.0,0.0,0.0,6043036.0,8360995.0,0.0,0.0,330515.0,212955.0,535462.0,0.0,87324.0,0.0,2861403.0,118249308.0,11506297.0,15530072.0,10664937.0,61544.0,1933394.0,31.07,4.78,,1.67,85.89,100.44,17.44,31.07
2020,12,,,PT Bank Perekonomian Rakyat Syariah Unawi Barokah,Kab. Sidoarjo,Provinsi Jawa Timur,620155,4592639.0,3265237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37510.0,1288644.0,1385111.0,0.0,25845.0,12598.0,0.0,1000000.0,0.0,136272.0,0.0,659298.0,840688.0,752202.0,0.0,5352.0,26.24,1.19,,0.14,98.92,120.43,23.98,26.24
