Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI
2017,12,,,PT Bank Perekonomian Rakyat Syariah Daarul Hayat,Kota Cimahi,Provinsi Jawa Barat,620035,8663518.0,3361470.0,0.0,664198.0,467783.0,4200.0,0.0,791600.0,,0.0,,359904.0,1545919.0,5799274.0,57058.0,,0.0,0.0,328187.0,100000.0,,,1080066.0,1424359.0,1222403.0,0.0,51176.0,10.0,4.68,,0.6,,68.65,2568411.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Insan Cita,Kab. Bogor,Provinsi Jawa Barat,620069,40559377.0,26737942.0,0.0,1169182.0,685988.0,0.0,815333.0,1551693.0,,0.0,,6398546.0,2155443.0,10331881.0,395185.0,,669269.0,0.0,15930496.0,0.0,,,4266621.0,6131117.0,2931114.0,0.0,1131973.0,,,,,,,8710070.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Riyal Irsyadi,Kota Bekasi,Provinsi Jawa Barat,620005,42194046.0,28972979.0,0.0,0.0,0.0,0.0,38150.0,170000.0,,0.0,,7050443.0,12969.0,24711800.0,1198932.0,,110492.0,0.0,1204325.0,0.0,,,4774444.0,8319206.0,4163064.0,0.0,810676.0,35.8,8.34,,2.35,,90.41,11209764.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Al Ihsan,Kab. Bandung,Provinsi Jawa Barat,620044,11003153.0,6907270.0,0.0,1173342.0,62475.0,0.0,0.0,12063.0,,0.0,,3554648.0,0.0,3554000.0,288247.0,,25101.0,0.0,2322567.0,56508.0,,,1737712.0,2384850.0,1404500.0,0.0,347798.0,17.04,5.51,,3.16,,86.68,2752077.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Albarokah,Kota Depok,Provinsi Jawa Barat,620053,14285906.0,7783351.0,0.0,0.0,177249.0,0.0,725000.0,0.0,,0.0,,49319.0,1406188.0,8138700.0,872792.0,,28250.0,0.0,1832101.0,0.0,,,2517523.0,4011046.0,1826936.0,0.0,662539.0,19.94,15.47,,3.89,,77.68,6054606.0,
2017,12,,,PT BANK PEREKONOMIAN RAKYAT SYARIAH NIAGA MADANI,Kota Makassar,Provinsi Sulawesi Selatan,620039,14738523.0,12440030.0,0.0,0.0,28730.0,0.0,0.0,0.0,,0.0,,0.0,2389745.0,3098540.0,314142.0,,227462.0,0.0,8009159.0,0.0,,,4138617.0,4648161.0,5309665.0,0.0,-1304641.0,9.1,42.19,,-8.4,,226.67,1051032.0,
2017,12,,,PT BPRS Mitra Amanah,Kota Palangkaraya,Provinsi Kalimantan Tengah,620170,13594158.0,6673230.0,0.0,196067.0,131250.0,0.0,205000.0,0.0,,0.0,,603346.0,1774373.0,3169910.0,309586.0,,249636.0,0.0,4082825.0,0.0,,,2217271.0,2778902.0,2496392.0,0.0,-305867.0,44.57,4.33,,-2.1,,74.09,5518401.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Parahyangan,Kab. Bandung,Provinsi Jawa Barat,620054,1054287972.0,780791401.0,0.0,317662.0,1688137.0,0.0,2340000.0,9603258.0,,0.0,,102403367.0,4924231.0,359322750.0,15800000.0,,12532077.0,0.0,469731053.0,0.0,,,110331829.0,188792865.0,68881565.0,1000000.0,30450264.0,14.75,2.76,,4.6,,85.05,219390657.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Al Washliyah,Kota Medan,Provinsi Sumatera Utara,620036,15878766.0,6806631.0,0.0,1412453.0,0.0,0.0,140144.0,0.0,,0.0,,402351.0,1570796.0,10258500.0,127243.0,,217710.0,0.0,1155653.0,0.0,,,1117750.0,2047371.0,1912423.0,0.0,613101.0,21.0,16.25,,4.43,,68.34,5447123.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Lampung Barat (Perseroda),Kab. Lampung Barat,Provinsi Lampung,620175,21616342.0,4445149.0,0.0,12879187.0,0.0,0.0,0.0,0.0,,0.0,,615784.0,3487147.0,10250000.0,105411.0,,80451.0,0.0,18540.0,1498184.0,,,2594683.0,3731952.0,1539292.0,0.0,984128.0,50.0,0.0,,4.55,,121.0,3756950.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bandung,Provinsi Jawa Barat,620011,87192447.0,13233728.0,0.0,49394762.0,0.0,0.0,400000.0,200000.0,,0.0,,9869920.0,5918199.0,33039729.0,840428.0,,1122711.0,0.0,19551463.0,0.0,,,18313032.0,22736377.0,11033642.0,0.0,5587086.0,23.5,2.42,,8.44,,76.59,20722654.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Gowata,Kab. Gowa,Provinsi Sulawesi Selatan,620065,3303275.0,990644.0,0.0,396479.0,13333.0,0.0,0.0,0.0,,0.0,,0.0,390091.0,460000.0,95486.0,,2757.0,0.0,1205960.0,0.0,,,555678.0,564224.0,459504.0,0.0,84393.0,52.5,17.72,,2.25,,250.0,1261507.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Way Kanan (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620157,55020614.0,6115037.0,0.0,29721209.0,3110804.0,0.0,0.0,366333.0,,0.0,,9095905.0,3615782.0,3146300.0,1142389.0,,186334.0,0.0,27446170.0,0.0,,,8030131.0,11256500.0,3904929.0,0.0,4082608.0,22.41,4.31,,89.04,,74.71,15077171.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Alsalaam Amal Salman,Kota Depok,Provinsi Jawa Barat,620101,263391004.0,178292525.0,0.0,3287525.0,374101.0,0.0,2988225.0,2439197.0,,0.0,,13762578.0,30241207.0,176297793.0,6569250.0,,746555.0,0.0,9110719.0,0.0,,,36134176.0,51811154.0,29929696.0,0.0,4433276.0,14.81,4.71,,2.42,,75.85,47423545.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Alhijrah Amanah,Kota Depok,Provinsi Jawa Barat,620062,17230686.0,12033719.0,0.0,36377.0,115134.0,24478.0,30241.0,251000.0,,0.0,,3288769.0,16094.0,6179980.0,258948.0,,42275.0,0.0,5309480.0,0.0,,,2091383.0,3176303.0,1687818.0,0.0,328591.0,23.0,11.24,,2.21,,84.43,4151027.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah PNM Mentari,Kab. Garut,Provinsi Jawa Barat,620008,67435659.0,50987073.0,0.0,1654419.0,867913.0,0.0,0.0,3042151.0,,0.0,,2361932.0,8952452.0,22715188.0,505615.0,,66103.0,0.0,24234832.0,0.0,,,7513013.0,12252996.0,5048331.0,0.0,1967129.0,16.71,8.69,,4.34,,88.91,10162613.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Rajasa Lampung Tengah (Perseroda),Kab. Lampung Tengah,Provinsi Lampung,620129,24778565.0,2332547.0,0.0,18338429.0,26500.0,0.0,0.0,0.0,,0.0,,3546173.0,185906.0,5015000.0,561185.0,,391487.0,0.0,9342574.0,0.0,,,4664012.0,5505037.0,3206588.0,0.0,1498972.0,26.15,4.15,,7.5,,148.0,4106900.0,
2017,12,,,PT BPRS Berkah Amal Salman,Kota Bandung,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Indo Timur,Kota Makassar,Provinsi Sulawesi Selatan,620010,16338332.0,1101290.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12077112.0,1479649.0,0.0,84653.0,,10625.0,0.0,196099.0,0.0,,,744796.0,786048.0,651077.0,0.0,88227.0,63.5,7.67,,0.19,,8.12,15309273.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Dana Moneter,Kota Makassar,Provinsi Sulawesi Selatan,620030,78467935.0,62973484.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13971295.0,4324634.0,11927100.0,2814935.0,,154099.0,0.0,32265087.0,0.0,,,7056169.0,11952803.0,6238336.0,0.0,586911.0,23.31,7.87,,1.03,,208.36,12976699.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Fajar Sejahtera Bali,Kab. Badung,Provinsi Bali,620026,8916116.0,1972041.0,0.0,2240797.0,0.0,0.0,1229994.0,0.0,,0.0,,1262.0,2934716.0,2281000.0,427851.0,,68751.0,0.0,0.0,10000.0,,,1946127.0,2157661.0,2119251.0,0.0,-178310.0,0.0,9.83,,0.0,,0.0,3357791.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Agro Usaha,Kota Bandar Lampung,Provinsi Lampung,620169,17922184.0,11341366.0,0.0,555169.0,0.0,0.0,0.0,0.0,,0.0,,2628203.0,17503.0,9514000.0,83845.0,,79838.0,0.0,908317.0,0.0,,,2931273.0,3693911.0,1969467.0,0.0,916299.0,56.51,0.0,,6.49,,94.34,5215482.0,
2017,12,,,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,25378149.0,13716762.0,0.0,1415711.0,126326.0,0.0,0.0,5040491.0,,0.0,,1074062.0,1287248.0,6436801.0,976439.0,,595708.0,0.0,9819901.0,2551685.0,,,2185834.0,4240874.0,3533897.0,0.0,-1294129.0,20.0,21.75,,-61.19,,81.98,4873291.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Patriot Bekasi Perseroda,Kota Bekasi,Provinsi Jawa Barat,620108,144003956.0,69891390.0,0.0,3880242.0,1405578.0,0.0,0.0,23496031.0,,0.0,,13533675.0,1086852.0,73970041.0,2752022.0,,228640.0,0.0,31814281.0,0.0,,,13971310.0,20672759.0,9858774.0,0.0,3759875.0,23.47,1.96,,2.61,,98.09,40773875.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Bahari Berkesan,Kota Ternate,Provinsi Maluku Utara,620164,42830570.0,17442111.0,0.0,13805572.0,153159.0,0.0,531650.0,0.0,,0.0,,792544.0,13912044.0,1905350.0,315938.0,,38507.0,0.0,1012695.0,9239983.0,,,4410674.0,5098881.0,2529473.0,0.0,1961387.0,53.19,3.83,,3.42,,123.53,10060777.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Aman Syariah,Kab. Lampung Timur,Provinsi Lampung,620173,16609188.0,6871350.0,0.0,2090970.0,0.0,0.0,391157.0,0.0,,0.0,,3525861.0,1049737.0,6194294.0,54590.0,,56899.0,0.0,2595237.0,0.0,,,1844524.0,2758498.0,1733794.0,0.0,77840.0,30.68,7.85,,0.62,,61.44,6644642.0,
2017,12,,,PT. BPRS Rif'atul Ummah,Kab. Bogor,Provinsi Jawa Barat,620068,7000195.0,4173602.0,213329.0,0.0,818465.0,329981.0,0.0,0.0,,0.0,,1370373.0,0.0,874000.0,232714.0,,81463.0,0.0,4015435.0,0.0,,,721589.0,1144787.0,1196724.0,0.0,-478961.0,13.0,15.76,,-12.0,,93.86,1385228.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Metro Madani,Kota Metro,Provinsi Lampung,620091,80216491.0,32276774.0,0.0,395767.0,3425730.0,0.0,10158904.0,2426487.0,,0.0,,26913282.0,5296717.0,19197300.0,657846.0,,213729.0,0.0,15960798.0,1666664.0,,,10303314.0,14713646.0,7383503.0,0.0,2322994.0,20.04,4.34,,3.53,,64.0,28308208.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,23388239.0,17058791.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1648127.0,785863.0,3336000.0,170429.0,,80701.0,0.0,11019456.0,0.0,,,2928861.0,4184795.0,2550259.0,0.0,336519.0,37.96,16.8,,1.68,,101.95,5984234.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Saruma Sejahtera Halmahera Selatan,Kab. Halmahera Selatan,Provinsi Maluku Utara,620182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT. BANK PEREKONOMIAN RAKYAT SYARIAH DINAR ASHRI,Kota Mataram,Provinsi Nusa Tenggara Barat,620104,310700036.0,219143240.0,0.0,200000.0,5795931.0,0.0,2570000.0,9683294.0,,0.0,,9259542.0,72179414.0,91205413.0,2261248.0,,4548523.0,0.0,100878377.0,0.0,,,27545260.0,45330789.0,12919411.0,352099.0,10256223.0,14.0,2.72,,4.06,,88.98,65463831.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Ummah,Kab. Bogor,Provinsi Jawa Barat,620004,242034203.0,143007358.0,10500406.0,140322.0,2632182.0,1991965.0,0.0,7558333.0,,0.0,,134028326.0,2472063.0,72857636.0,2516471.0,,1909074.0,0.0,5286032.0,0.0,,,24582392.0,32307339.0,17193354.0,539000.0,5642417.0,16.01,3.31,,3.4,,77.0,63947775.0,
2017,12,,,PT BANK PEREKONOMIAN RAKYAT ARTHA MADANI,Kota Bekasi,Provinsi Jawa Barat,620088,191014340.0,110974048.0,0.0,622112.0,330347.0,0.0,0.0,13676600.0,,0.0,,19120530.0,501411.0,78019808.0,3629508.0,,1299305.0,0.0,81903512.0,0.0,,,13661033.0,31928818.0,13616948.0,10000.0,34085.0,10.0,9.69,,2.38,,288.1,44429284.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Insani,Kab. Bekasi,Provinsi Jawa Barat,620066,87680493.0,41999532.0,0.0,0.0,1744855.0,0.0,22530169.0,138500.0,,0.0,,37687912.0,0.0,35554769.0,1314439.0,,618420.0,0.0,279565.0,0.0,,,10619876.0,13734243.0,9041554.0,270393.0,1004729.0,21.0,16.27,,1.47,,90.68,21093915.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Bangka Belitung,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,620076,600958074.0,306089311.0,0.0,5869521.0,932011.0,0.0,0.0,59461468.0,,0.0,,6884428.0,196922775.0,314178730.0,6377820.0,,1486420.0,0.0,10578556.0,10000000.0,,,46932906.0,80420258.0,37696124.0,0.0,9535445.0,17.37,16.48,,1.63,,64.31,196733793.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Hasanah,Kota Pekanbaru,Provinsi Riau,620041,13256860.0,8644033.0,0.0,29600.0,0.0,0.0,0.0,111934.0,,0.0,,235567.0,3160621.0,6573110.0,197486.0,,17824.0,0.0,2209870.0,0.0,,,1512149.0,2305519.0,1478445.0,0.0,50945.0,11.21,8.25,,0.38,,67.3,4348610.0,
2017,12,,,PT BPRS SHADIQ AMANAH,Kota Cimahi,Provinsi Jawa Barat,620019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Lampung Timur (Perseroda),Kab. Lampung Timur,Provinsi Lampung,620140,37366907.0,4480441.0,0.0,28030650.0,0.0,0.0,0.0,209398.0,,0.0,,4722101.0,183276.0,2071000.0,981382.0,,133074.0,0.0,18901939.0,0.0,,,5653149.0,7705422.0,3189956.0,0.0,2395916.0,31.65,3.53,,7.86,,91.66,4397021.0,
2017,12,,,PT. BPRS Muamalat Yotefa,Kab. Jayapura,Provinsi Papua,620067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Al Falah,Kab. Banyuasin,Provinsi Sumatera Selatan,620040,20245038.0,13222247.0,0.0,718495.0,0.0,0.0,0.0,0.0,,0.0,,167507.0,4634413.0,6747920.0,187579.0,,30950.0,0.0,4550399.0,0.0,,,3207785.0,4263943.0,1987912.0,0.0,1070097.0,26.83,4.99,,5.92,,71.75,5783881.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Almadinah Tasikmalaya Perseroda,Kota Tasikmalaya,Provinsi Jawa Barat,620156,23662378.0,18773689.0,0.0,236931.0,4200.0,0.0,0.0,810000.0,,0.0,,3974386.0,2692889.0,6038298.0,220379.0,,8618.0,0.0,3901853.0,3000.0,,,3050701.0,4267243.0,2728652.0,0.0,288424.0,0.0,9.67,,0.0,,0.0,3589863.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Bandar Lampung (Perseroda),Kota Bandar Lampung,Provinsi Lampung,620051,73854569.0,22249772.0,0.0,34740125.0,0.0,0.0,0.0,0.0,,0.0,,3638012.0,1183071.0,14751600.0,1425950.0,,310787.0,0.0,42555959.0,0.0,,,7660358.0,14137197.0,5409092.0,0.0,1485292.0,18.54,3.39,,2.64,,118.53,16817443.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Tani Tulang Bawang Barat (Perseroda),Kab. Tulang Bawang Barat,Provinsi Lampung,620176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Botani Bina Rahmah,Kab. Bogor,Provinsi Jawa Barat,620061,17564104.0,12241182.0,0.0,14627.0,2543257.0,75415.0,1251028.0,315000.0,,0.0,,7019607.0,0.0,6618000.0,1972819.0,,369896.0,0.0,1300290.0,0.0,,,1530187.0,2441741.0,2766387.0,0.0,-1251389.0,22.11,35.57,,-6.3,,124.59,2238394.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Harum Hikmahnugraha,Kab. Garut,Provinsi Jawa Barat,620029,67730720.0,42949915.0,0.0,229480.0,689445.0,0.0,0.0,0.0,,0.0,,16801265.0,321089.0,32277240.0,1408901.0,,103457.0,0.0,9232571.0,0.0,,,7386882.0,11837937.0,5223665.0,0.0,1741966.0,18.01,24.27,,3.21,,66.6,23848473.0,
2017,12,,,PT. BPRS Gotong Royong,Kab. Subang,Provinsi Jawa Barat,620172,25378149.0,13716762.0,0.0,1415711.0,126326.0,0.0,0.0,5040491.0,,0.0,,1074062.0,1287248.0,6436801.0,976439.0,,595708.0,0.0,9819901.0,2551685.0,,,2185834.0,4240874.0,3533897.0,0.0,-1294129.0,20.0,21.75,,-61.19,,81.98,4873291.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Alwadiah,Kota Tasikmalaya,Provinsi Jawa Barat,620037,46079586.0,33375963.0,0.0,0.0,0.0,0.0,23862.0,1000000.0,,0.0,,341058.0,5566837.0,21109561.0,680618.0,,503716.0,0.0,12047858.0,0.0,,,5057406.0,7474148.0,3419980.0,0.0,1304617.0,44.89,3.87,,3.41,,106.34,9477509.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Investama Mega Bakti,Kota Makassar,Provinsi Sulawesi Selatan,620077,47614228.0,28416052.0,0.0,0.0,743333.0,0.0,4912757.0,8886471.0,,0.0,,48525.0,1697890.0,559400.0,331977.0,,4663.0,0.0,26197.0,42108390.0,,,2160566.0,7520460.0,3137192.0,0.0,-986799.0,9.96,9.85,,-2.07,,100.0,3337009.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Insan Cita,Kab. Deli Serdang,Provinsi Sumatera Utara,620145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,87750086.0,41803901.0,0.0,3737328.0,2224938.0,0.0,2851969.0,15211158.0,,0.0,,19676976.0,38218964.0,15954400.0,1152861.0,,142780.0,0.0,3439325.0,0.0,,,13768969.0,15375349.0,13727572.0,0.0,16501.0,0.0,22.72,,0.0,,0.0,14406561.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,57143642.0,42083176.0,0.0,65991.0,0.0,11100.0,0.0,0.0,,0.0,,14497984.0,0.0,29341092.0,430586.0,,226317.0,0.0,6766748.0,833316.0,,,4428271.0,7896099.0,3442267.0,0.0,797558.0,16.02,1.48,,1.82,,80.73,14544119.0,
2017,12,,,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,27734625.0,14909563.0,0.0,155032.0,57050.0,0.0,0.0,5606149.0,,0.0,,9485206.0,891345.0,9543600.0,468239.0,,24634.0,0.0,4796906.0,0.0,,,4048282.0,5336310.0,3374106.0,16378.0,550878.0,14.05,9.84,,2.44,,76.96,6773167.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Arsa Sejahtera,Kota Batu,Provinsi Jawa Timur,620079,15664725.0,9123841.0,0.0,0.0,0.0,0.0,0.0,1209309.0,,0.0,,0.0,2948509.0,4896916.0,987497.0,,26088.0,0.0,5189835.0,0.0,,,2563465.0,4095999.0,2439182.0,0.0,114204.0,24.46,39.48,,0.73,,131.71,4788817.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Serambi Mekah,Kota Langsa,Provinsi NAD,620152,8440939.0,5865800.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,832172.0,0.0,1967750.0,59181.0,,507369.0,0.0,4148270.0,0.0,,,1090152.0,1541228.0,859642.0,0.0,226916.0,16.15,3.27,,1.58,,153.38,2183184.0,
2017,12,,,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,16674908.0,4748901.0,0.0,52949.0,15300.0,0.0,0.0,6312444.0,,0.0,,2348148.0,0.0,10758600.0,187786.0,,41113.0,0.0,1312808.0,0.0,,,2325983.0,3559112.0,2039142.0,0.0,248691.0,20.84,6.07,,1.95,,78.09,5451299.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,48515750.0,28764529.0,0.0,709713.0,827629.0,40417.0,0.0,2894679.0,,0.0,,14300968.0,4655682.0,13253294.0,624351.0,,142394.0,0.0,9754605.0,0.0,,,5014956.0,6755383.0,4255835.0,0.0,977813.0,18.0,7.0,,2.02,,1.03,12379498.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Adeco,Kota Langsa,Provinsi NAD,620141,33405879.0,21893813.0,0.0,0.0,0.0,0.0,480500.0,0.0,,0.0,,1019257.0,2192560.0,8466500.0,258953.0,,13020.0,0.0,13064651.0,749982.0,,,3409409.0,5442765.0,2184709.0,0.0,1295117.0,30.69,3.64,,4.19,,74.7,10125188.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Khazanah,Kota Surakarta/Solo,Provinsi Jawa Tengah,620171,76253061.0,57847929.0,0.0,1377003.0,0.0,0.0,0.0,1000000.0,,0.0,,7731655.0,1515893.0,40831140.0,674749.0,,759502.0,0.0,12825021.0,0.0,,,9897042.0,15153444.0,5511962.0,0.0,3432960.0,26.28,1.37,,6.79,,98.09,14630958.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,,,,,,,,,,,,,,,,,,,,,,,1563950.0,2374625.0,1487283.0,4594.0,44691.0,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Central Syariah Utama,Kota Surakarta/Solo,Provinsi Jawa Tengah,620137,25448756.0,13228803.0,0.0,2642013.0,343333.0,1877611.0,0.0,286771.0,,0.0,,1909748.0,197327.0,9085000.0,248260.0,,221119.0,0.0,12191292.0,0.0,,,1643339.0,3292529.0,2321715.0,0.0,22001.0,9.56,9.85,,0.09,,85.12,3885062.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,46630130.0,26536576.0,0.0,1759460.0,8548943.0,0.0,244798.0,44500.0,,0.0,,22423465.0,3486191.0,9362800.0,2786163.0,,169939.0,0.0,2611496.0,2500000.0,,,6204544.0,7194754.0,9495573.0,0.0,-2419205.0,18.31,13.97,,-5.11,,98.31,10197200.0,
2017,12,,,PT. BPRS Asad Alif,Kab. Kendal,Provinsi Jawa Tengah,620070,22055927.0,14484675.0,0.0,0.0,0.0,0.0,0.0,2745627.0,,0.0,,533026.0,8581557.0,4851300.0,256323.0,,4592.0,0.0,5233816.0,0.0,,,2933953.0,3849893.0,2574472.0,12800.0,222952.0,15.69,8.17,,1.46,,80.0,3722216.0,
2017,12,,,PT BPRS Bumi Rinjani,Kota Batu,Provinsi Jawa Timur,620109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Bangsa,Kab. Simalungun,Provinsi Sumatera Utara,620032,38890586.0,31631305.0,0.0,0.0,0.0,0.0,591953.0,0.0,,0.0,,6812772.0,0.0,10579700.0,222920.0,,201461.0,0.0,18710169.0,0.0,,,4837516.0,7202428.0,3819351.0,0.0,841151.0,11.87,0.52,,14.15,,84.99,5669689.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Dana Hidayatullah,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620107,26698710.0,9549969.0,0.0,550884.0,31898.0,0.0,339033.0,7899708.0,,0.0,,987267.0,4348411.0,10360500.0,150496.0,,17760.0,0.0,3592269.0,0.0,,,3170008.0,4393749.0,1978336.0,0.0,1157528.0,38.61,12.05,,4.8,,74.04,7564571.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Mentari Sejahtera,Kab. Ponorogo,Provinsi Jawa Timur,620180,13410291.0,7401373.0,0.0,6543.0,0.0,0.0,0.0,0.0,,0.0,,4572631.0,0.0,2983000.0,61920.0,,1353.0,0.0,42280.0,0.0,,,1132657.0,1209608.0,1197392.0,0.0,-61326.0,79.98,0.0,,0.0,,98.04,5253594.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Unawi Barokah,Kab. Sidoarjo,Provinsi Jawa Timur,620155,3014777.0,1011451.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100084.0,1197241.0,443811.0,21544.0,,8132.0,0.0,1142737.0,0.0,,,441969.0,583537.0,659996.0,0.0,-223976.0,10.15,13.38,,-6.89,,58.09,1936445.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Gebu Prima,Kota Medan,Provinsi Sumatera Utara,620055,10800042.0,6060670.0,0.0,215273.0,0.0,0.0,820000.0,0.0,,0.0,,0.0,4652957.0,4276000.0,267417.0,,5228.0,0.0,1078157.0,0.0,,,1629034.0,2102350.0,1427110.0,0.0,200867.0,10.15,16.21,,-0.76,,72.45,2399685.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,87192447.0,13233728.0,0.0,49394762.0,0.0,0.0,400000.0,200000.0,,0.0,,9869920.0,5918199.0,33039729.0,840428.0,,1122711.0,0.0,19551463.0,0.0,,,18313032.0,22736377.0,11033642.0,0.0,5587086.0,23.5,2.42,,8.44,,76.59,20722654.0,
2017,12,,,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,59971513.0,35161976.0,0.0,0.0,6615820.0,0.0,0.0,9318837.0,,0.0,,11677892.0,9644959.0,30662793.0,330538.0,,512203.0,0.0,3641618.0,0.0,,,8590586.0,9965616.0,8297827.0,0.0,244965.0,14.12,4.41,,0.04,,86.12,5877651.0,
