Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,a. Kepada BPR,b. Kepada Bank Umum,c. Kepada non bank – pihak terkait,d. Kepada non bank – pihak tidak terkait,Cadangan_Kerugian_Penurunan_Nilai,Jumlah_Kredit,Tabungan,Deposito,Total_Liabilitas,Laba_tahun_berjalan,Total_Ekuitas,Agunan_yang_Diambil_Alih,Jumlah_Pendapatan_Bunga,Jumlah_Pendapatan_Operasional,Jumlah_Beban_Operasional,Laba_Rugi_Operasional,NPL_Gross,NPL_Neto,ROA,BOPO,NIM,LDR,KPMM,Cash_Ratio
2019,12,,,PT Bank Perekonomian Rakyat Labuhan Dana Sentosa,Kab. Lampung Timur,Provinsi Lampung,600273,14503007.0,0.0,0.0,147884.0,10829104.0,110305.0,10866683.0,1258718.0,3108500.0,9294984.0,567036.0,5208023.0,0.0,2733911.0,2915361.0,2347975.0,567036.0,0.0,5.1,4.71,79.54,0.0,89.1,47.92,53.53
2019,12,,,PT Bank Perekonomian Rakyat Mitra Arta Mulia,Kab. Bengkalis,Provinsi Riau,600858,156822396.0,0.0,0.0,1273160.0,79252724.0,1012274.0,79513610.0,52731745.0,86411350.0,140102189.0,3308487.0,16720207.0,963712.0,16490568.0,17466036.0,13243587.0,4226517.0,0.0,3.5,2.74,80.91,0.0,52.67,31.37,10.1
2019,12,,,PT BPR Cempaka Mitra Nagori Kuansing,Kab. Kuantan Singingi,Provinsi Riau,602613,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT Bank Perekonomian Rakyat Kita,Kab. Badung,Provinsi Bali,601859,59166274.0,0.0,0.0,1137709.0,46388689.0,375195.0,47151203.0,5755447.0,29288468.0,52109645.0,1101545.0,7056629.0,0.0,8781322.0,9794296.0,8368700.0,1395870.0,0.0,1.93,2.52,85.57,0.0,82.61,28.25,20.92
2019,12,,,PT Bank Perekonomian Rakyat Bank Daerah Gianyar (Perseroda),Kab. Gianyar,Provinsi Bali,601019,163092592.0,0.0,0.0,148290.0,84595442.0,2122220.0,82621512.0,99423764.0,41487434.0,141905956.0,3031542.0,21186636.0,323000.0,17212261.0,18886143.0,14261015.0,4368867.0,0.0,2.38,2.41,75.51,0.0,54.24,19.85,12.89
2019,12,,,PT Bank Perekonomian Rakyat Sarimadu (Perseroda),Kab. Kampar,Provinsi Riau,602042,142783972.0,0.0,0.0,1415575.0,126831655.0,7911497.0,120335733.0,67926109.0,38132642.0,112912264.0,1477260.0,29871708.0,0.0,22782746.0,39718368.0,38751549.0,1477260.0,0.0,8.75,0.68,97.57,0.0,91.53,31.62,9.1
2019,12,,,PT BPR Tri Capital Investama Sumbar,Kota Pariaman,Provinsi Sumatera Barat,601218,47652668.0,0.0,0.0,447008.0,42180043.0,359611.0,42267440.0,12661724.0,16842200.0,39464436.0,1253945.0,8188232.0,0.0,8816558.0,8939095.0,7381217.0,1534589.0,0.0,1.18,3.22,82.57,0.0,97.33,32.88,8.36
2019,12,,,PT BPR LA Mangau Sejahtera,Kota Pariaman,Provinsi Sumatera Barat,601219,6186324.0,0.0,0.0,3889.0,3906059.0,296587.0,3613361.0,2291085.0,1504000.0,4101882.0,-9926.0,2084442.0,0.0,1235815.0,1323984.0,1338193.0,-3245.0,0.0,3.95,0.47,95.6,0.0,67.69,70.44,38.85
2019,12,,,PT BPR Solok Sakato,Kota Solok,Provinsi Sumatera Barat,601185,26248233.0,0.0,0.0,252899.0,20955646.0,225876.0,20982669.0,8749317.0,9369300.0,19372199.0,758512.0,6876034.0,0.0,4031380.0,4265311.0,3485472.0,779839.0,0.0,0.86,3.26,81.72,0.0,87.65,41.24,19.57
2019,12,,,PT Bank Perekonomian Rakyat Nusamba Tegallalang,Kab. Gianyar,Provinsi Bali,601023,82884965.0,0.0,0.0,353454.0,52675104.0,423959.0,52604599.0,44959039.0,25702676.0,74752445.0,703434.0,8132520.0,299295.0,12865126.0,13927585.0,12970306.0,993596.0,0.0,8.84,1.2,93.13,0.0,66.69,23.84,12.35
2019,12,,,PT. BPR Mandar,Kab. Bengkalis,Provinsi Riau,601178,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT. BPR Surya Katialo,Kota Solok,Provinsi Sumatera Barat,601180,9881283.0,0.0,0.0,395807.0,6876841.0,106283.0,7166365.0,2878121.0,1800990.0,7138837.0,155393.0,2742446.0,179500.0,1631199.0,1816881.0,1565656.0,164478.0,0.0,4.34,0.01,91.61,0.0,87.97,50.88,26.93
2019,12,,,PT Bank Perekonomian Rakyat Taruna Jujur Sakti,Kota Makassar,Provinsi Sulawesi Selatan,601149,3396577.0,0.0,0.0,81490.0,1579226.0,167533.0,1493183.0,110783.0,0.0,1633218.0,10407.0,1763359.0,0.0,306936.0,364576.0,352346.0,12230.0,0.0,1.26,2.27,98.94,0.0,114.26,95.36,330.33
2019,12,,,PT Bank Perekonomian Rakyat Krisna Yuna Dana,Kab. Gianyar,Provinsi Bali,601024,50416897.0,0.0,0.0,361295.0,38872006.0,173699.0,39059602.0,8574330.0,28526837.0,42706278.0,829242.0,7710619.0,1644731.0,7118597.0,7395955.0,6299726.0,1007712.0,0.0,15.27,2.13,85.18,0.0,81.63,32.6,15.92
2019,12,,,PT. BPR Putra Riau Mandiri,Kota Pekanbaru,Provinsi Riau,602677,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT. BPR Baskara Dewata,Kab. Gianyar,Provinsi Bali,601832,20035256.0,0.0,0.0,355598.0,16278494.0,64021.0,16570071.0,4960681.0,2410332.0,16014664.0,265181.0,4020592.0,0.0,2649053.0,2772671.0,2460231.0,279056.0,0.0,4.34,1.61,88.73,0.0,95.85,76.8,12.7
2019,12,,,PT Bank Perekonomian Rakyat Mitra Rakyat Riau,Kota Pekanbaru,Provinsi Riau,602065,20712325.0,0.0,0.0,0.0,15306662.0,697791.0,14608871.0,3232317.0,7656500.0,13884752.0,1589774.0,6827573.0,0.0,4744769.0,6120225.0,4215863.0,1870707.0,0.0,5.34,10.49,68.9,0.0,142.87,49.16,44.14
2019,12,,,PT Bank Perekonomian Rakyat Gianyar Partasedana,Kab. Gianyar,Provinsi Bali,601849,116824608.0,0.0,0.0,97014.0,69083762.0,287995.0,68892781.0,44888365.0,39628528.0,87501708.0,3791342.0,29322900.0,89963.0,15462513.0,16443141.0,11570341.0,4851427.0,0.0,8.06,4.2,70.37,0.0,63.8,65.99,13.55
2019,12,,,PT Bank Perekonomian Rakyat Mitra Bali Srisedana Mandiri,Kab. Gianyar,Provinsi Bali,601851,27479107.0,0.0,0.0,272311.0,18698057.0,381887.0,18588481.0,5556764.0,14060000.0,20988797.0,700512.0,6490310.0,0.0,4779376.0,5297655.0,4413594.0,862471.0,0.0,2.58,3.24,82.62,0.0,72.07,29.93,19.22
2019,12,,,PT Bank Perekonomian Rakyat Mulia Wacana,Kab. Gianyar,Provinsi Bali,601861,59451997.0,0.0,0.0,0.0,44460528.0,216532.0,44243996.0,12782518.0,30371200.0,45054483.0,2977324.0,14397514.0,0.0,9569111.0,9643410.0,5845908.0,3695234.0,0.0,0.45,6.64,60.62,0.0,82.06,48.08,29.11
2019,12,,,PT Bank Perekonomian Rakyat Gudam,Kab. Tanah Datar,Provinsi Sumatera Barat,601197,9140480.0,0.0,0.0,115514.0,3087967.0,85365.0,3118116.0,6273004.0,2193500.0,8518404.0,71389.0,622076.0,0.0,994053.0,1196515.0,1109635.0,77372.0,0.0,2.83,0.07,92.74,0.0,35.39,15.55,12.71
2019,12,,,PT. BPR Rangkiang Nagari,Kab. Tanah Datar,Provinsi Sumatera Barat,601183,7770981.0,0.0,0.0,0.0,3913925.0,267327.0,3646598.0,5378817.0,1384750.0,6780078.0,55772.0,990903.0,88512.0,892381.0,1187929.0,1126480.0,61714.0,0.0,3.68,1.49,83.05,0.0,51.11,28.92,22.23
2019,12,,,PT. BPR Samudera,Kab. Pesisir Selatan,Provinsi Sumatera Barat,602552,20680567.0,0.0,0.0,495527.0,17045709.0,486314.0,17054922.0,4589046.0,5594500.0,14156616.0,501541.0,6523951.0,0.0,3076799.0,3293065.0,2775215.0,518006.0,0.0,4.25,2.71,84.27,0.0,89.9,58.16,17.94
2019,12,,,PT Bank Perekonomian Rakyat Angsa Sedanayoga,Kab. Gianyar,Provinsi Bali,601856,56807328.0,0.0,0.0,5473921.0,31397627.0,1653835.0,35217713.0,13962212.0,32678287.0,47270205.0,-281335.0,9537123.0,3522285.0,7043052.0,11761878.0,11927052.0,-240954.0,0.0,22.5,0.42,101.4,0.0,67.33,39.69,8.42
2019,12,,,PT Bank Perekonomian Rakyat Pariangan Kota Batusangkar,Kab. Tanah Datar,Provinsi Sumatera Barat,600253,62529624.0,0.0,0.0,1402643.0,52090705.0,475968.0,53017380.0,19161781.0,32716600.0,55617139.0,912485.0,6912485.0,210000.0,8767491.0,9109954.0,7927341.0,1132630.0,0.0,2.92,1.81,87.01,0.0,92.39,14.83,9.54
2019,12,,,PT Bank Perekonomian Rakyat Batang Kapas,Kab. Pesisir Selatan,Provinsi Sumatera Barat,601225,36364958.0,0.0,0.0,1230695.0,27120951.0,462777.0,27888869.0,8897436.0,18974500.0,29057128.0,649185.0,7307830.0,0.0,5295308.0,5414571.0,4655177.0,754154.0,0.0,2.19,2.37,85.97,0.0,80.95,33.05,8.21
2019,12,,,PT BPR Batang Tarusan,Kab. Pesisir Selatan,Provinsi Sumatera Barat,601224,11530975.0,0.0,0.0,253049.0,8832964.0,134601.0,8951412.0,5129284.0,4825000.0,10125727.0,121654.0,1405248.0,0.0,1777286.0,1879771.0,1748959.0,131112.0,0.0,4.9,1.28,93.04,0.0,82.11,17.0,21.0
2019,12,,,PT Bank Perekonomian Rakyat Lengayang,Kab. Pesisir Selatan,Provinsi Sumatera Barat,600252,46496354.0,0.0,0.0,1555289.0,36095060.0,765492.0,36884857.0,16477713.0,18941033.0,39376927.0,1000671.0,7119427.0,0.0,7783822.0,8078248.0,6864244.0,1214004.0,0.0,1.56,2.89,84.97,0.0,90.59,19.47,4.92
2019,12,,,PT Bank Perekonomian Rakyat LPN Kampung Dalam,Kab. Sawahlunto/Sijunjung,Provinsi Sumatera Barat,601166,8899007.0,0.0,0.0,269886.0,6650993.0,1448203.0,5472676.0,6226622.0,1624325.0,8110449.0,-473277.0,788558.0,0.0,1502763.0,1584522.0,2022279.0,-463437.0,0.0,20.28,-1.89,127.63,0.0,83.76,10.55,39.72
2019,12,,,PT BANK PEREKONOMIAN RAKYAT DHARMA NAGARI,Kab. Sawahlunto/Sijunjung,Provinsi Sumatera Barat,601167,20536220.0,0.0,0.0,321533.0,15778986.0,671981.0,15428538.0,11699980.0,4690400.0,17757422.0,39028.0,2778798.0,34800.0,2728016.0,3372351.0,3318284.0,55890.0,0.0,7.29,0.28,98.4,0.0,85.79,18.1,22.88
2019,12,,,PT. BPR Mos Muara Panas,Kab. Solok,Provinsi Sumatera Barat,602014,4642345.0,0.0,0.0,87039.0,2879081.0,48759.0,2917361.0,3072111.0,769400.0,3906481.0,131515.0,735864.0,0.0,1015165.0,1106015.0,959998.0,137341.0,0.0,4.82,0.92,91.72,0.0,67.84,28.24,34.25
2019,12,,,PT Bank Perekonomian Rakyat Suadana,Kab. Gianyar,Provinsi Bali,601042,38171059.0,0.0,0.0,162509.0,19744175.0,129409.0,19777275.0,8752877.0,17684519.0,28257069.0,565467.0,9913990.0,0.0,5062797.0,5149157.0,4382459.0,674190.0,0.0,10.14,1.85,85.11,0.0,54.38,64.83,35.77
2019,12,,,PT. BPR Central Micro,Kota Padang,Provinsi Sumatera Barat,601154,1372366.0,0.0,0.0,25318.0,1102111.0,557019.0,570410.0,747616.0,320000.0,1094931.0,-702668.0,277435.0,0.0,278978.0,320423.0,983183.0,-701066.0,0.0,70.35,-51.2,319.29,0.0,153.38,24.68,12.65
2019,12,,,PT. BPR Cahaya Nagari,Kota Sawahlunto,Provinsi Sumatera Barat,601160,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT BPRS Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,602538,39317017.0,0.0,0.0,17829.0,25160008.0,425631.0,24752206.0,28784756.0,2940200.0,31834080.0,681234.0,7482937.0,0.0,4243627.0,4418550.0,3720633.0,703327.0,0.0,0.94,2.14,84.2,0.0,65.89,31.95,9.08
2019,12,,,PT BPR Budisetia,Kota Padang,Provinsi Sumatera Barat,602545,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT Bank Perekonomian Rakyat Artha Bali Jaya,Kab. Gianyar,Provinsi Bali,601047,140996747.0,0.0,0.0,1199584.0,112799255.0,453227.0,113545612.0,30745431.0,68356500.0,123068280.0,3923752.0,17928467.0,1500000.0,23500028.0,24058066.0,18665674.0,5127164.0,0.0,3.98,3.91,77.59,0.0,85.89,20.55,7.76
2019,12,,,PT BPR Rangkiang Aur Denai,Kota Bukittinggi,Provinsi Sumatera Barat,601171,84465433.0,0.0,0.0,3859901.0,54788548.0,660909.0,57987540.0,39675484.0,34839600.0,75369147.0,145371.0,9096286.0,2390487.0,10532644.0,11309712.0,11059367.0,202810.0,0.0,4.44,0.29,97.79,0.0,71.16,23.93,17.04
2019,12,,,PT BANK PEREKONOMIAN RAKYAT LUMBUNG PITIH NAGARI TARANTANG,Kab./Kota Lainnya - Provinsi Sumatera Barat,Provinsi Sumatera Barat,601165,17077909.0,0.0,0.0,1166439.0,11184802.0,1130707.0,11220534.0,10348326.0,4506500.0,16017070.0,-349441.0,1060839.0,510613.0,2671396.0,3083884.0,3464849.0,-334022.0,0.0,9.18,-1.98,112.35,0.0,80.49,9.0,25.02
2019,12,,,PT Bank Perekonomian Rakyat Gerbang Masa Depan,Kab. Takalar,Provinsi Sulawesi Selatan,600049,10868301.0,0.0,0.0,77938.0,5245365.0,69172.0,5254131.0,2933932.0,828500.0,6399284.0,513744.0,4469017.0,6000.0,1344338.0,1687159.0,1052931.0,522160.0,0.0,1.7,4.8,69.28,0.0,67.39,109.24,64.05
2019,12,,,PT Bank Perekonomian Rakyat Solok Selatan,Kab./Kota Lainnya - Provinsi Sumatera Barat,Provinsi Sumatera Barat,601188,11570014.0,0.0,0.0,294204.0,7696769.0,197642.0,7793331.0,7449167.0,1077000.0,8732564.0,50556.0,2837450.0,0.0,1749494.0,1890050.0,1816944.0,59958.0,0.0,12.01,0.54,96.13,0.0,72.02,45.17,15.68
2019,12,,,PT Bank Perekonomian Rakyat Tish,Kab. Gianyar,Provinsi Bali,601049,127054143.0,0.0,0.0,81254.0,53774922.0,576025.0,53280151.0,36899094.0,68354050.0,105808656.0,1098162.0,21245487.0,2274097.0,13684514.0,14865881.0,13437779.0,1426570.0,0.0,18.5,0.88,90.39,0.0,43.79,42.97,13.8
2019,12,,,PT Bank Perekonomian Rakyat Batang Selo,Kab. Tanah Datar,Provinsi Sumatera Barat,601198,18325004.0,0.0,0.0,448948.0,14036377.0,370420.0,14114905.0,10855472.0,4146570.0,15613880.0,274873.0,2711124.0,0.0,2777824.0,3054672.0,2753801.0,290151.0,0.0,3.99,0.88,89.39,0.0,83.73,27.02,10.04
2019,12,,,PT BPR Balerong Bunta,Kab. Tanah Datar,Provinsi Sumatera Barat,601199,9868651.0,0.0,0.0,850392.0,5500344.0,207568.0,6143168.0,4523891.0,2104000.0,8516068.0,66482.0,1352583.0,0.0,1457164.0,1673873.0,1588889.0,74635.0,0.0,4.68,-0.62,104.82,0.0,86.43,25.26,23.15
2019,12,,,PT BPR LPN PANDAI SIKEK,Kab. Tanah Datar,Provinsi Sumatera Barat,601200,2799423.0,0.0,0.0,99868.0,1931292.0,58711.0,1972449.0,1359903.0,347000.0,1976183.0,85715.0,823240.0,0.0,448857.0,466110.0,377501.0,88609.0,0.0,2.75,1.4,84.77,0.0,83.17,41.78,40.94
2019,12,,,PT. BPR Luhak Nan Tuo,Kab. Tanah Datar,Provinsi Sumatera Barat,601201,3162780.0,0.0,0.0,0.0,1656507.0,149962.0,1506545.0,1625107.0,1305000.0,2962190.0,-50559.0,200590.0,292580.0,523121.0,849497.0,923511.0,-46312.0,0.0,6.36,-1.48,115.24,0.0,53.99,13.58,27.46
2019,12,,,PT Bank Perekonomian Rakyat Varis Mandiri,Kab. Badung,Provinsi Bali,601846,50716595.0,0.0,0.0,558388.0,36499646.0,734543.0,36323491.0,10672983.0,23919460.0,43469660.0,511308.0,7246935.0,694000.0,7066800.0,7387853.0,6717804.0,618469.0,0.0,8.07,1.34,90.93,0.0,74.8,37.06,22.2
2019,12,,,PT Bank Perekonomian Rakyat Tuah Negeri Mandiri,Kota Pekanbaru,Provinsi Riau,602554,12950088.0,0.0,0.0,207197.0,8440628.0,70080.0,8577745.0,679803.0,8637500.0,11294498.0,213719.0,1655590.0,245988.0,2584599.0,3109357.0,2866200.0,229412.0,0.0,17.28,1.92,92.15,0.0,79.68,26.33,7.49
2019,12,,,PT BPR Indomitra Mega Kapital,Kota Pekanbaru,Provinsi Riau,602589,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT Bank Perekonomian Rakyat Unisritama,Kota Pekanbaru,Provinsi Riau,602041,34102157.0,0.0,0.0,1162728.0,16271731.0,390577.0,17043882.0,21662397.0,2889400.0,25023979.0,391279.0,9078178.0,0.0,3832571.0,4253763.0,3918844.0,413038.0,0.0,0.6,1.25,90.33,0.0,53.12,47.43,8.7
2019,12,,,PT Bank Perekonomian Rakyat Mitra Balijaya Mandiri,Kab. Badung,Provinsi Bali,601853,27792519.0,0.0,0.0,19354.0,20618124.0,97448.0,20540030.0,3765353.0,13436415.0,20603513.0,1060353.0,7189006.0,350000.0,4403260.0,4834237.0,3646965.0,1084543.0,0.0,0.52,4.31,73.17,0.0,79.15,29.1,29.7
2019,12,,,PT Bank Perekonomian Rakyat Cempaka Wadah Sejahtera,Kota Pekanbaru,Provinsi Riau,601177,23679575.0,0.0,0.0,335407.0,19127800.0,510606.0,18952601.0,3558571.0,14663321.0,21106772.0,-512572.0,2572803.0,102425.0,3668797.0,4251854.0,4742956.0,-509082.0,0.0,11.05,-1.67,111.88,0.0,58.31,131.25,21.91
2019,12,,,PT Bank Perekonomian Rakyat Payung Negeri Bestari,Kota Pekanbaru,Provinsi Riau,600849,30610754.0,0.0,0.0,1929067.0,17135422.0,362359.0,18702130.0,2425624.0,17311882.0,24335305.0,267349.0,6275449.0,202205.0,5015735.0,5615783.0,5320841.0,316844.0,0.0,12.49,0.87,94.75,0.0,73.47,51.08,15.76
2019,12,,,PT Bank Perekonomian Rakyat Mitra Bali Mandiri,Kab. Badung,Provinsi Bali,601854,20318371.0,0.0,0.0,8656.0,15579974.0,44574.0,15544056.0,1961451.0,11226678.0,17062990.0,256848.0,3255381.0,700000.0,3433072.0,3761342.0,3436918.0,256848.0,0.0,9.2,1.34,97.31,0.0,79.5,24.07,21.59
2019,12,,,PT Bank Perekonomian Rakyat Artha Margahayu,Kota Pekanbaru,Provinsi Riau,600186,62617983.0,0.0,0.0,150000.0,38422425.0,1241910.0,37330515.0,5007252.0,49736413.0,55264748.0,1362340.0,7353235.0,344366.0,9105449.0,15852046.0,14085999.0,1362340.0,0.0,16.55,2.1,87.48,0.0,63.44,26.57,5.09
2019,12,,,PT Bank Perekonomian Rakyat Dana Amanah (Perseroda),Kab. Pelalawan,Provinsi Riau,602610,19754592.0,0.0,0.0,375712.0,16179217.0,639425.0,15915504.0,5127380.0,3636800.0,12440637.0,-589833.0,7313955.0,0.0,3333213.0,4005513.0,4149490.0,-589833.0,0.0,9.98,-3.04,104.0,0.0,85.12,91.34,22.67
2019,12,,,PT Bank Perekonomian Rakyat Rokan Hilir (Perseroda),Kab. Rokan Hilir,Provinsi Riau,600320,112285712.0,0.0,0.0,2124187.0,90278834.0,10706145.0,81696876.0,43319784.0,27269400.0,83118137.0,892425.0,29167575.0,0.0,17341633.0,20035150.0,18788003.0,1135882.0,0.0,3.89,1.07,93.78,0.0,88.89,42.09,19.87
2019,12,,,Perumda BPR Rokan Hulu,Kab. Rokan Hulu,Provinsi Riau,602561,37241473.0,0.0,0.0,840155.0,21694292.0,3886802.0,18647645.0,9231789.0,15393000.0,29356272.0,-1562693.0,7885201.0,0.0,5596701.0,5705480.0,7184688.0,-1562693.0,0.0,4.83,-4.31,125.93,0.0,64.74,46.64,11.22
2019,12,,,PT.BPR Faiza Pradani Andi,Kota Pekanbaru,Provinsi Riau,602663,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT Bank Perekonomian Rakyat Sukawati Pancakanti,Kab. Gianyar,Provinsi Bali,601041,340944146.0,0.0,0.0,0.0,285773804.0,2822224.0,282951580.0,51624647.0,149038822.0,284187345.0,4801251.0,56756801.0,3306048.0,51635739.0,56571762.0,49227828.0,6567645.0,0.0,8.3,2.1,87.02,0.0,90.27,41.07,10.02
2019,12,,,PT BPR Raga Dana Sejahtera,Kota Padang,Provinsi Sumatera Barat,601173,20016198.0,0.0,0.0,648055.0,16744201.0,186972.0,17205284.0,6074348.0,8027200.0,16869323.0,451031.0,3146875.0,267150.0,2556033.0,2845802.0,2370425.0,465260.0,0.0,5.85,1.06,86.64,0.0,98.47,23.74,12.01
2019,12,,,PT BPR Tjahaja Baru,Kota Padang,Provinsi Sumatera Barat,601172,9582209.0,0.0,0.0,11333.0,3366569.0,90026.0,3287876.0,319464.0,249600.0,1408798.0,134063.0,8173411.0,0.0,585958.0,911928.0,759614.0,139280.0,0.0,0.08,1.45,83.3,0.0,39.14,199.63,14.79
2019,12,,,PT BPR Batang Palangki Mandiri,Kab. Sawahlunto/Sijunjung,Provinsi Sumatera Barat,601159,14300727.0,0.0,0.0,338301.0,7867255.0,202595.0,8002961.0,7875525.0,1842000.0,10060884.0,408306.0,4239843.0,0.0,2302477.0,2368446.0,1950855.0,420148.0,0.0,1.38,2.97,82.78,0.0,60.61,47.47,60.72
2019,12,,,PT. BPR Mutiara Nagari,Kab. Sawahlunto/Sijunjung,Provinsi Sumatera Barat,600247,8042252.0,0.0,0.0,162577.0,5256406.0,358037.0,5060946.0,5774205.0,1069500.0,6919561.0,44015.0,1122691.0,109942.0,1427446.0,1566585.0,1494914.0,51848.0,0.0,17.63,0.67,95.43,0.0,69.82,20.04,28.52
2019,12,,,PT Bank Perekonomian Rakyat Pagaruyung,Kab. Tanah Datar,Provinsi Sumatera Barat,601207,56065856.0,0.0,0.0,1468192.0,37482414.0,534542.0,38416064.0,23356893.0,24199984.0,49495205.0,654469.0,6570651.0,0.0,7323210.0,7712482.0,6955666.0,790517.0,0.0,8.48,1.48,90.31,0.0,73.6,24.48,22.44
2019,12,,,PT Bank Perekonomian Rakyat Mas Giri Wangi,Kab. Gianyar,Provinsi Bali,601835,40474229.0,0.0,0.0,0.0,31085627.0,710870.0,30374757.0,9325445.0,18005460.0,33419479.0,804404.0,7054750.0,456000.0,5288600.0,5442390.0,4445167.0,945849.0,0.0,0.56,2.92,81.68,0.0,80.2,37.77,24.07
2019,12,,,PT. BPR Andalas Baruh Bukit,Kab. Tanah Datar,Provinsi Sumatera Barat,601206,51233750.0,0.0,0.0,902429.0,37458468.0,674581.0,37686316.0,24927741.0,17524200.0,43664541.0,953410.0,7569209.0,0.0,6711241.0,6934323.0,5967790.0,1140737.0,0.0,7.02,1.84,86.24,0.0,87.37,17.97,10.37
2019,12,,,PT BPR LPN Padang Magek,Kab. Tanah Datar,Provinsi Sumatera Barat,601205,4317244.0,0.0,0.0,226585.0,2910758.0,198142.0,2939201.0,3475161.0,240500.0,3946312.0,-86157.0,370932.0,0.0,723754.0,838964.0,920927.0,-81962.0,0.0,9.66,-1.89,109.77,0.0,78.02,13.21,31.33
2019,12,,,PT. BPR CAHAYA INTAN MANDIRI,Kab. Tanah Datar,Provinsi Sumatera Barat,601204,2808411.0,0.0,0.0,167720.0,1263903.0,31989.0,1399634.0,1522850.0,507800.0,2041867.0,7987.0,766544.0,0.0,368457.0,474125.0,463768.0,10356.0,0.0,10.79,-0.68,108.25,0.0,51.28,53.93,34.35
2019,12,,,PT BPR Malibu,Kab. Tanah Datar,Provinsi Sumatera Barat,601203,13524722.0,0.0,0.0,459878.0,9765813.0,160285.0,10065406.0,5979312.0,4595840.0,11206367.0,87817.0,2318355.0,0.0,2384646.0,2520472.0,2416013.0,100419.0,0.0,2.12,0.13,98.47,0.0,78.97,31.56,21.4
2019,12,,,PT Bank Perekonomian Rakyat Aruna Nirmaladuta,Kab. Gianyar,Provinsi Bali,601845,228504623.0,0.0,0.0,0.0,177275377.0,900525.0,176374852.0,18961431.0,107359957.0,206536734.0,4222774.0,21967889.0,2395525.0,34058576.0,34747706.0,28884809.0,5558265.0,0.0,1.28,2.84,83.13,0.0,81.03,27.0,22.7
2019,12,,,PT. BPR Batipuh,Kab. Tanah Datar,Provinsi Sumatera Barat,601202,10408678.0,0.0,0.0,281939.0,8113147.0,106408.0,8288678.0,4760250.0,3677500.0,9211036.0,25852.0,1197642.0,174780.0,1842859.0,2038061.0,1991512.0,36004.0,0.0,4.37,-2.01,169.04,0.0,70.65,17.54,28.11
2019,12,,,BPR LPN Kampung Manggis,Kota Padang Panjang,Provinsi Sumatera Barat,601212,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,,,PT Bank Perekonomian Rakyat NTB (Perseroda),Kota Mataram,Provinsi Nusa Tenggara Barat,600374,29895040.0,0.0,0.0,348741.0,21166299.0,333478.0,21181562.0,7362719.0,8786000.0,20847475.0,1622446.0,9047565.0,469117.0,4459429.0,4627214.0,2997965.0,1645898.0,0.0,2.65,6.22,64.79,0.0,90.93,53.89,15.01
2019,12,,,PT Bank Perekonomian Rakyat Paro Dana,Kab. Gorontalo,Provinsi Gorontalo,600841,21749078.0,0.0,0.0,407815.0,15827538.0,316347.0,15919006.0,5046617.0,6325000.0,12659699.0,2399979.0,9089379.0,0.0,8474108.0,8728292.0,5743257.0,2941585.0,0.0,1.35,13.53,66.31,0.0,84.37,44.51,41.4
2019,12,,,PT Bank Perekonomian Rakyat Hasamitra,Kota Makassar,Provinsi Sulawesi Selatan,602070,2435711430.0,0.0,0.0,1487892.0,2187076139.0,21810439.0,2166753592.0,226543813.0,1400489524.0,2168445128.0,41908696.0,267266302.0,0.0,291467540.0,296614906.0,241944746.0,56189990.0,0.0,0.3,2.33,81.57,0.0,92.53,17.7,6.18
2019,12,,,PT Bank Perekonomian Rakyat Danaku Mapan Lestari,Kota Bitung,Provinsi Sulawesi Utara,602680,43288937.0,0.0,0.0,0.0,29852760.0,2905252.0,26947508.0,2180365.0,30423000.0,39115639.0,-1147544.0,4173298.0,0.0,4664288.0,5904181.0,7044025.0,-1147544.0,0.0,38.25,-4.5,146.62,0.0,70.81,14.37,13.4
2019,12,,,PT Bank Perekonomian Rakyat Arta Makmur Sejahtera,Kota Kotamobagu,Provinsi Sulawesi Utara,601141,10307769.0,0.0,0.0,1694974.0,4803436.0,58498.0,6439912.0,1940133.0,3701000.0,7000739.0,-1056362.0,3307030.0,0.0,1086658.0,1316647.0,2372013.0,-1056362.0,0.0,0.69,-12.6,180.16,0.0,115.9,42.78,56.56
2019,12,,,PT Bank Perekonomian Rakyat Kredit Mandiri Celebes Sejahtera,Kota Manado,Provinsi Sulawesi Utara,602660,99474014.0,0.0,0.0,0.0,85400838.0,1343554.0,84057284.0,13090937.0,75907036.0,90502898.0,1577889.0,8971116.0,48778.0,16658292.0,20961329.0,18390464.0,1577889.0,0.0,6.85,-10.93,0.0,0.0,87.61,15.45,6.27
